scene,method,rows,success_count,collision_count,collision_free_count,stopped_before_goal_count,solver_failed_count,min_safety_h_min,min_safety_h_mean,goal_distance_reduction_ratio_mean,final_goal_distance_mean,closest_goal_distance_mean,num_steps_mean,runtime_mean_mean,runtime_p95_mean,intervention_rate_mean,control_deviation_mean_mean,active_constraints_mean_mean,qp_infeasible_count_sum
stonehenge,risk_aware_topk_v0,20,0,0,20,20,0,0.0003336713707540184,0.0007631149783264846,0.571193285800073,0.3362359725161835,0.33531253490948426,247.75,0.06029937587300484,0.06927199523430318,0.9112865345113331,0.059337674537280206,397.34620269590425,0
