scene,method,trial,checkpoint,gaussian_count,success,collision,collision_free,stop_reason,min_safety_h,min_safety_h_note,goal_distance_reduction_ratio,initial_goal_distance,final_goal_distance,closest_goal_distance,closest_goal_step,num_steps,runtime_mean,runtime_p95,intervention_rate,control_deviation_mean,control_deviation_max,active_constraints_mean,active_constraints_p95,qp_infeasible_count,seconds_total,error,success_definition,ablation_id,topk,h_critical,risk_score
stonehenge,risk_aware_topk_v0,1,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008069266332313,official GSplatLoader.query_distance safety h value; not meters,0.1968796597505789,0.7840896733951637,0.6297183652831813,0.6297183652831813,114,114,0.0574760163823763,0.0659815459512174,0.9824561403508772,0.0670824782236626,0.1060621589422226,379.1842105263158,500.0,0,8.553388115018606,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,C_topk500_h0006_hybrid,500,0.0006,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,2,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0013136974303051,official GSplatLoader.query_distance safety h value; not meters,0.1934798440280546,0.7842325773112758,0.6324993805713709,0.6324993805713709,104,104,0.0594008941418276,0.0684039955027401,0.9903846153846154,0.0654580577751263,0.0872726961970329,399.11538461538464,500.0,0,7.975650880485773,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,C_topk500_h0006_hybrid,500,0.0006,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,3,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008008623262867,official GSplatLoader.query_distance safety h value; not meters,0.2279667453909505,0.7842277798056816,0.6054499251982094,0.6054499251982094,123,123,0.0595528243821326,0.0735056936740874,0.991869918699187,0.0658128023776036,0.0878601446747779,451.8861788617886,500.0,0,9.441062729805708,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,C_topk500_h0006_hybrid,500,0.0006,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,4,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008385822875425,official GSplatLoader.query_distance safety h value; not meters,0.8193102780640665,0.784082025527739,0.1416755631675707,0.1416755631675707,357,357,0.0595514109300799,0.067886808887124,0.9523809523809524,0.0392359906131059,0.0786382257938385,319.1484593837535,500.0,0,27.355088410899043,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,C_topk500_h0006_hybrid,500,0.0006,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,5,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0007147383876144,official GSplatLoader.query_distance safety h value; not meters,0.2914686627062487,0.7840002568014284,0.5554887503901604,0.5554887503901604,170,170,0.0599031333537662,0.0641038256697356,0.9588235294117649,0.0646291617493195,0.0978927686810493,482.88235294117646,500.0,0,13.032839132472873,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,C_topk500_h0006_hybrid,500,0.0006,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,6,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.000538584543392,official GSplatLoader.query_distance safety h value; not meters,0.5703917731194327,0.7840974736682284,0.3368547253641399,0.3368547253641399,243,243,0.0597772899279255,0.0673984600231051,0.9218106995884774,0.0575189338900521,0.1121610105037689,363.0205761316872,500.0,0,18.645873866975307,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,C_topk500_h0006_hybrid,500,0.0006,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,7,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008742089848965,official GSplatLoader.query_distance safety h value; not meters,0.5912356037205354,0.7842369518727405,0.3205681441723083,0.3205681441723083,225,225,0.0594353024744325,0.0664128184318542,0.8933333333333333,0.0475596555405733,0.0873893797397613,371.88444444444445,500.0,0,17.20514708571136,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,C_topk500_h0006_hybrid,500,0.0006,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,8,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0006320518441498,official GSplatLoader.query_distance safety h value; not meters,0.8225472254766919,0.7842225786662452,0.1391624724281485,0.1391624724281485,331,331,0.0585404406850341,0.0661463998258113,0.9274924471299094,0.0476610761179197,0.083382599055767,349.190332326284,500.0,0,24.993834521621466,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,C_topk500_h0006_hybrid,500,0.0006,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,9,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.001171025680378,official GSplatLoader.query_distance safety h value; not meters,0.7953130337651497,0.7840745608661205,0.1604898431656087,0.1604898431656087,303,303,0.059514852302155,0.0687874294817447,0.9075907590759076,0.046773211188224,0.090141050517559,386.2772277227723,500.0,0,23.151371711865067,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,C_topk500_h0006_hybrid,500,0.0006,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,10,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0005090797785669,official GSplatLoader.query_distance safety h value; not meters,0.6669701771269002,0.7840010261711613,0.2610957228781103,0.2610957228781103,264,264,0.0612604066122774,0.0685793203301727,0.9772727272727272,0.0688504192519505,0.1173029169440269,417.969696969697,500.0,0,20.631099183112383,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,C_topk500_h0006_hybrid,500,0.0006,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,11,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.000469021819299,official GSplatLoader.query_distance safety h value; not meters,0.8285147354855023,0.7841053949339123,0.1344625210574867,0.1344625210574867,346,346,0.0606062506094058,0.0679974765516817,0.9942196531791908,0.0742717083787177,0.1162734255194664,391.55202312138726,500.0,0,26.840802494436502,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,C_topk500_h0006_hybrid,500,0.0006,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,12,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.000333671370754,official GSplatLoader.query_distance safety h value; not meters,0.8350877409192708,0.7842408858824762,0.1293309361543513,0.1293309361543513,364,364,0.0611704261717642,0.0693079374730587,0.9972527472527472,0.0787318067363077,0.1182198598980903,387.71153846153845,500.0,0,28.46988527663052,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,C_topk500_h0006_hybrid,500,0.0006,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,13,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.000776759465225,official GSplatLoader.query_distance safety h value; not meters,0.246376847184827,0.7842169948283072,0.591004084133749,0.591004084133749,123,123,0.0631041119284019,0.0764824576675891,1.0,0.0908294769109991,0.113085851073265,457.8130081300813,500.0,0,9.855068009346724,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,C_topk500_h0006_hybrid,500,0.0006,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,14,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0010722742881625,official GSplatLoader.query_distance safety h value; not meters,0.2492454777013253,0.7840673094735207,0.5886420783738001,0.5886420783738001,115,115,0.0604923573201117,0.0656945483759045,0.991304347826087,0.0790799879277617,0.1164114847779274,451.704347826087,500.0,0,8.905979154631495,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,C_topk500_h0006_hybrid,500,0.0006,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,15,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0005723285721614,official GSplatLoader.query_distance safety h value; not meters,0.2507318676307128,0.7840023050097159,0.587427942847846,0.587427942847846,128,128,0.0599812582659069,0.0706230744719505,0.984375,0.080186632578735,0.1161194369196891,450.421875,500.0,0,9.842691853642464,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,C_topk500_h0006_hybrid,500,0.0006,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,16,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0010280673159286,official GSplatLoader.query_distance safety h value; not meters,0.0489887672013028,0.7841134052928949,0.7457006562215804,0.7457006562215804,39,39,0.0667316331408726,0.0835527651011944,0.9487179487179488,0.0934398255460321,0.1200234368443489,379.0769230769231,448.6,0,3.2603293880820274,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,C_topk500_h0006_hybrid,500,0.0006,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,17,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0004922527587041,official GSplatLoader.query_distance safety h value; not meters,0.9914434252694034,0.7842443635063541,0.0067104455033913,0.0006620868512147,447,465,0.0594838619672803,0.0697311494499444,0.7204301075268817,0.0415421450688866,0.1091939732432365,389.7677419354839,500.0,0,35.521624049171805,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,C_topk500_h0006_hybrid,500,0.0006,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,18,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0006928766379132,official GSplatLoader.query_distance safety h value; not meters,0.9912523483816504,0.7842110507680883,0.0068600050673791,0.0003385268134229,393,411,0.0601825239159475,0.0684786858037114,0.5888077858880778,0.0280539856529805,0.1033526808023452,397.014598540146,500.0,0,31.79396836645901,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,C_topk500_h0006_hybrid,500,0.0006,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,19,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0007741630543023,official GSplatLoader.query_distance safety h value; not meters,0.9915961122072072,0.7840603005550516,0.0065891547886481,0.0006902395607979,386,405,0.0599555178924843,0.0664971135556697,0.5925925925925926,0.0249693739553009,0.0994569733738899,409.31851851851854,500.0,0,31.182829773053527,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,C_topk500_h0006_hybrid,500,0.0006,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,0,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008511265041306,official GSplatLoader.query_distance safety h value; not meters,0.8150653908712976,0.784,0.1449887335569026,0.1449887335569026,325,325,0.0604491527779744,0.0695486135780811,0.9046153846153846,0.0250667638247636,0.0749241933226585,271.87384615384616,300.0,0,25.215351214632392,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,D_topk300_h0004_hybrid,300,0.0004,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,1,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008069268660619,official GSplatLoader.query_distance safety h value; not meters,0.1968796597737554,0.7840896733951637,0.6297183652650088,0.6297183652650088,114,114,0.0572793196821421,0.0651741382665932,0.9824561403508772,0.067082471717309,0.1060621291399002,265.4824561403509,300.0,0,8.482966419309378,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,D_topk300_h0004_hybrid,300,0.0004,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,2,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0013136969646438,official GSplatLoader.query_distance safety h value; not meters,0.1934798060264695,0.7842325773112758,0.6324994103734519,0.6324994103734519,104,104,0.0579702329929344,0.0652882070280611,0.9903846153846154,0.0654580473514775,0.0872726887464523,295.7980769230769,300.0,0,7.803713398054242,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,D_topk300_h0004_hybrid,300,0.0004,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,3,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008008611621335,official GSplatLoader.query_distance safety h value; not meters,0.2279667459204304,0.7842277798056816,0.6054499247829765,0.6054499247829765,123,123,0.0590905914067979,0.0687124924734234,0.991869918699187,0.0658127882941891,0.0878600925207138,316.0487804878049,423.6999999999997,0,9.373945504426956,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,D_topk300_h0004_hybrid,300,0.0004,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,4,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008385840337723,official GSplatLoader.query_distance safety h value; not meters,0.8193101644339005,0.784082025527739,0.1416756522629414,0.1416756522629414,357,357,0.0594933383239834,0.0666003592312336,0.9523809523809524,0.039236022174463,0.0786383524537086,261.7422969187675,300.0,0,27.35617890581489,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,D_topk300_h0004_hybrid,300,0.0004,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,5,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0007147254655137,official GSplatLoader.query_distance safety h value; not meters,0.2914677467627995,0.7840002568014284,0.5554894684900599,0.5554894684900599,170,170,0.0608914695899276,0.0655341051518917,0.9588235294117649,0.0646292499785652,0.0978932082653045,301.1058823529412,300.0,0,13.289006413891912,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,D_topk300_h0004_hybrid,300,0.0004,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,6,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0005385840777307,official GSplatLoader.query_distance safety h value; not meters,0.5703917540879537,0.7840974736682284,0.3368547402866744,0.3368547402866744,243,243,0.0595750648972919,0.0669776339083909,0.9218106995884774,0.0575189385038907,0.1121610328555107,278.77366255144034,300.0,0,18.65461352095008,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,D_topk300_h0004_hybrid,300,0.0004,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,7,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008742081699892,official GSplatLoader.query_distance safety h value; not meters,0.5912356048862837,0.7842369518727405,0.3205681432580854,0.3205681432580854,225,225,0.0587170067015621,0.0667060114443302,0.8933333333333333,0.0475596611162659,0.0873894542455673,285.0,300.0,0,17.07013520039618,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,D_topk300_h0004_hybrid,300,0.0004,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,8,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0006320523098111,official GSplatLoader.query_distance safety h value; not meters,0.8225472634165214,0.7842225786662452,0.1391624426748774,0.1391624426748774,331,331,0.0579293776539877,0.0654178000986576,0.9274924471299094,0.0476610633905531,0.0833826214075088,281.17220543806644,300.0,0,24.82112868875265,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,D_topk300_h0004_hybrid,300,0.0004,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,9,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0011710356920957,official GSplatLoader.query_distance safety h value; not meters,0.7953131100700855,0.7840745608661205,0.1604897833368495,0.1604897833368495,303,303,0.0591975752596217,0.0680915048345923,0.9075907590759076,0.0467731373617096,0.0901410728693008,292.87458745874585,300.0,0,23.120773043483496,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,D_topk300_h0004_hybrid,300,0.0004,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,10,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0005090673221275,official GSplatLoader.query_distance safety h value; not meters,0.6669695983256049,0.7840010261711613,0.2610961766589197,0.2610961766589197,264,264,0.0618019814772362,0.0707213866524398,0.9772727272727272,0.0688504857505999,0.1173029616475105,297.1401515151515,300.0,0,20.934816747903824,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,D_topk300_h0004_hybrid,300,0.0004,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,11,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0004690191417466,official GSplatLoader.query_distance safety h value; not meters,0.8285142106522013,0.7841053949339123,0.1344629325821094,0.1344629325821094,346,346,0.0611626629776865,0.0702790170907974,0.9942196531791908,0.0742716520579271,0.1162729710340499,296.0086705202312,300.0,0,27.272156408056617,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,D_topk300_h0004_hybrid,300,0.0004,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,12,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.000333671021508,official GSplatLoader.query_distance safety h value; not meters,0.8350880412070852,0.7842408858824762,0.1293307006563698,0.1293307006563698,364,364,0.0608409912642705,0.069391060154885,0.9972527472527472,0.0787318360028036,0.1182200834155082,291.63461538461536,300.0,0,28.43679389357567,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,D_topk300_h0004_hybrid,300,0.0004,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,13,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0007767635397613,official GSplatLoader.query_distance safety h value; not meters,0.2463776721769021,0.7842169948283072,0.5910034371609432,0.5910034371609432,123,123,0.0628126215613712,0.0754418831318616,1.0,0.090829424030049,0.1130848228931427,300.0,300.0,0,9.846696842461824,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,D_topk300_h0004_hybrid,300,0.0004,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,14,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.00107227335684,official GSplatLoader.query_distance safety h value; not meters,0.2492455157765304,0.7840673094735207,0.5886420485202765,0.5886420485202765,115,115,0.0601628107707137,0.0652902161702513,0.991304347826087,0.0790800076220439,0.1164115145802497,300.0,300.0,0,8.917442198842764,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,D_topk300_h0004_hybrid,300,0.0004,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,15,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0005725261289626,official GSplatLoader.query_distance safety h value; not meters,0.2507397534825217,0.7840023050097159,0.5874217603218509,0.5874217603218509,128,128,0.0598712591890944,0.0704442034475505,0.984375,0.080190426558056,0.1161310374736785,300.0,300.0,0,9.905600493773818,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,D_topk300_h0004_hybrid,300,0.0004,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,16,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.001028063124977,official GSplatLoader.query_distance safety h value; not meters,0.048988903250815,0.7841134052928949,0.7457005495433341,0.7457005495433341,39,39,0.0666526267543817,0.0832010524347424,0.9487179487179488,0.0934398496231265,0.1200235858559608,300.0,300.0,0,3.2719628866761923,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,D_topk300_h0004_hybrid,300,0.0004,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,17,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0004922648658975,official GSplatLoader.query_distance safety h value; not meters,0.991446698648178,0.7842443635063541,0.0067078783745377,0.000669316177895,447,465,0.0595999965183837,0.0698536921292543,0.7182795698924731,0.0415409137788689,0.1091944798827171,285.7978494623656,300.0,0,35.81042852252722,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,D_topk300_h0004_hybrid,300,0.0004,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,18,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0006928707007318,official GSplatLoader.query_distance safety h value; not meters,0.9912523863845818,0.7842110507680883,0.0068599752650602,0.0003384072316229,393,411,0.0598339061649321,0.0670218523591756,0.5888077858880778,0.0280540672870803,0.1033530384302139,283.47688564476886,300.0,0,31.695623280480504,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,D_topk300_h0004_hybrid,300,0.0004,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,19,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0007741636363789,official GSplatLoader.query_distance safety h value; not meters,0.991600749915772,0.7840603005550516,0.0065855185454769,0.0006789314082256,386,405,0.0600265871227523,0.0678859055042266,0.5901234567901235,0.0249675163272211,0.0994569584727287,287.3259259259259,300.0,0,31.371964275836945,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,D_topk300_h0004_hybrid,300,0.0004,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,0,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008511265041306,official GSplatLoader.query_distance safety h value; not meters,0.8150653908712976,0.784,0.1449887335569026,0.1449887335569026,325,325,0.0609205758170439,0.0710434410721063,0.9046153846153846,0.0250667638247636,0.0749241933226585,271.87384615384616,300.0,0,25.52056991867721,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,E_topk300_h0010_hybrid,300,0.001,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,1,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008069268660619,official GSplatLoader.query_distance safety h value; not meters,0.1968796597737554,0.7840896733951637,0.6297183652650088,0.6297183652650088,114,114,0.056905257956762,0.0649838597513735,0.9824561403508772,0.067082471717309,0.1060621291399002,265.4824561403509,300.0,0,8.455955827608705,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,E_topk300_h0010_hybrid,300,0.001,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,2,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0013136969646438,official GSplatLoader.query_distance safety h value; not meters,0.1934798060264695,0.7842325773112758,0.6324994103734519,0.6324994103734519,104,104,0.0575346644036471,0.0650324285961687,0.9903846153846154,0.0654580473514775,0.0872726887464523,295.7980769230769,300.0,0,7.771336203441024,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,E_topk300_h0010_hybrid,300,0.001,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,3,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008008611621335,official GSplatLoader.query_distance safety h value; not meters,0.2279667459204304,0.7842277798056816,0.6054499247829765,0.6054499247829765,123,123,0.0596340112236699,0.069152395799756,0.991869918699187,0.0658127882941891,0.0878600925207138,316.0487804878049,423.6999999999997,0,9.473089311271906,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,E_topk300_h0010_hybrid,300,0.001,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,4,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008385840337723,official GSplatLoader.query_distance safety h value; not meters,0.8193101644339005,0.784082025527739,0.1416756522629414,0.1416756522629414,357,357,0.0592881452020894,0.0662408638745546,0.9523809523809524,0.039236022174463,0.0786383524537086,261.7422969187675,300.0,0,27.31881432235241,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,E_topk300_h0010_hybrid,300,0.001,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,5,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0007147254655137,official GSplatLoader.query_distance safety h value; not meters,0.2914677467627995,0.7840002568014284,0.5554894684900599,0.5554894684900599,170,170,0.0607280816444579,0.0652966252528131,0.9588235294117649,0.0646292499785652,0.0978932082653045,301.1058823529412,300.0,0,13.304762179031968,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,E_topk300_h0010_hybrid,300,0.001,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,6,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0005385840777307,official GSplatLoader.query_distance safety h value; not meters,0.5703917540879537,0.7840974736682284,0.3368547402866744,0.3368547402866744,243,243,0.0600054207576032,0.0675245523452758,0.9218106995884774,0.0575189385038907,0.1121610328555107,278.77366255144034,300.0,0,18.82669203169644,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,E_topk300_h0010_hybrid,300,0.001,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,7,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008742081699892,official GSplatLoader.query_distance safety h value; not meters,0.5912356048862837,0.7842369518727405,0.3205681432580854,0.3205681432580854,225,225,0.0592391071551375,0.0663140472024679,0.8933333333333333,0.0475596611162659,0.0873894542455673,285.0,300.0,0,17.223546715453267,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,E_topk300_h0010_hybrid,300,0.001,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,8,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0006320523098111,official GSplatLoader.query_distance safety h value; not meters,0.8225472634165214,0.7842225786662452,0.1391624426748774,0.1391624426748774,331,331,0.0591241015329551,0.067683164961636,0.9274924471299094,0.0476610633905531,0.0833826214075088,281.17220543806644,300.0,0,25.371467046439648,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,E_topk300_h0010_hybrid,300,0.001,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,9,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0011710356920957,official GSplatLoader.query_distance safety h value; not meters,0.7953131100700855,0.7840745608661205,0.1604897833368495,0.1604897833368495,303,303,0.0597414602110586,0.0691718414425849,0.9075907590759076,0.0467731373617096,0.0901410728693008,292.87458745874585,300.0,0,23.37353284657001,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,E_topk300_h0010_hybrid,300,0.001,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,10,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0005090673221275,official GSplatLoader.query_distance safety h value; not meters,0.6669695983256049,0.7840010261711613,0.2610961766589197,0.2610961766589197,264,264,0.0607222888378821,0.0672404421493411,0.9772727272727272,0.0688504857505999,0.1173029616475105,297.1401515151515,300.0,0,20.616974292322997,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,E_topk300_h0010_hybrid,300,0.001,risk_v2_hybrid
stonehenge,risk_aware_topk_v0,11,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0004690191417466,official GSplatLoader.query_distance safety h value; not meters,0.8285142106522013,0.7841053949339123,0.1344629325821094,0.1344629325821094,346,346,0.0603585990974841,0.0676646372303366,0.9942196531791908,0.0742716520579271,0.1162729710340499,296.0086705202312,300.0,0,26.85768310725689,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False,E_topk300_h0010_hybrid,300,0.001,risk_v2_hybrid
