scene,method,trial,checkpoint,gaussian_count,success,collision,collision_free,stop_reason,min_safety_h,min_safety_h_note,goal_distance_reduction_ratio,initial_goal_distance,final_goal_distance,closest_goal_distance,closest_goal_step,num_steps,runtime_mean,runtime_p95,intervention_rate,control_deviation_mean,control_deviation_max,active_constraints_mean,active_constraints_p95,qp_infeasible_count,seconds_total,error,success_definition
stonehenge,no_filter,11,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022464003995992243,official GSplatLoader.query_distance safety h value; not meters,0.9910713871370977,0.7841053949339123,0.007000973515078005,0.0022415540604590763,251,269,2.0221305048598677e-05,2.6643648743629457e-05,0.0,0.0,0.0,0.0,0.0,0,4.853758607059717,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,12,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022818839352112263,official GSplatLoader.query_distance safety h value; not meters,0.9966617104898268,0.7842408858824762,0.0026180231227904394,0.002335212486516115,267,272,1.9323621766970438e-05,2.3486744612455362e-05,0.0,0.0,0.0,0.0,0.0,0,4.71542514115572,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,13,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022497869213111699,official GSplatLoader.query_distance safety h value; not meters,0.9933943854579765,0.7842169948283072,0.005180235185139725,0.005180235185139725,263,263,1.926052281385139e-05,2.2167526185512526e-05,0.0,0.0,0.0,0.0,0.0,0,4.519525760784745,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,14,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00023171832435764372,official GSplatLoader.query_distance safety h value; not meters,0.991677438467537,0.7840673094735207,0.006525448428686034,0.0021277844996033086,254,273,1.9650353671430233e-05,2.3903697729110702e-05,0.0,0.0,0.0,0.0,0.0,0,4.776857836171985,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,15,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022531926515512168,official GSplatLoader.query_distance safety h value; not meters,0.9916536976990271,0.7840023050097159,0.006543520242270688,0.0007872110290699281,266,285,1.918527771506393e-05,2.4215131998062147e-05,0.0,0.0,0.0,0.0,0.0,0,4.911493666470051,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,16,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022685853764414787,official GSplatLoader.query_distance safety h value; not meters,0.9916382441283919,0.7841134052928949,0.006556564870714592,0.000599008280016751,277,296,1.9101381956322774e-05,2.0668376237154007e-05,0.0,0.0,0.0,0.0,0.0,0,5.156944444403052,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,17,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022499995247926563,official GSplatLoader.query_distance safety h value; not meters,0.9916766967709711,0.7842443635063541,0.0065275036431202025,0.0004907770478996191,287,306,1.997971188983107e-05,2.8992537409067154e-05,0.0,0.0,0.0,0.0,0.0,0,5.4027980864048,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,18,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022533349692821503,official GSplatLoader.query_distance safety h value; not meters,0.9910692878183172,0.7842110507680883,0.0070035631841049275,0.00019546545379091346,296,314,1.9405529519934564e-05,2.686129882931701e-05,0.0,0.0,0.0,0.0,0.0,0,5.439145402982831,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,19,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002255635045003146,official GSplatLoader.query_distance safety h value; not meters,0.9912857675132491,0.7840603005550516,0.006832483742668423,0.00035864487306650573,304,322,1.9595894661749372e-05,2.9185228049755094e-05,0.0,0.0,0.0,0.0,0.0,0,5.606096219271421,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,20,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022123784583527595,official GSplatLoader.query_distance safety h value; not meters,0.9916492834747711,0.7840040881651835,0.006546995894888026,0.0005500400113826198,310,329,1.9661951979967597e-05,2.752542495727531e-05,0.0,0.0,0.0,0.0,0.0,0,5.715470910072327,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,21,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00023618369596078992,official GSplatLoader.query_distance safety h value; not meters,0.9914262937498047,0.7841214724880547,0.006722827169583116,0.0006683662367454828,316,334,1.9201228093958185e-05,2.2457540035247662e-05,0.0,0.0,0.0,0.0,0.0,0,5.753419345244765,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,22,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022501284547615796,official GSplatLoader.query_distance safety h value; not meters,0.9913716640424125,0.7842473707473664,0.006766749788662973,0.000544263312119535,320,338,1.9602014644611515e-05,2.9425881803035735e-05,0.0,0.0,0.0,0.0,0.0,0,5.857038915157318,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,23,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002263226779177785,official GSplatLoader.query_distance safety h value; not meters,0.9914955797086757,0.7842047704123124,0.006669206962047762,0.0008200541591156116,323,341,1.9077129683886104e-05,2.0993873476982117e-05,0.0,0.0,0.0,0.0,0.0,0,5.901386199519038,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,24,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022682728013023734,official GSplatLoader.query_distance safety h value; not meters,0.9910784265105536,0.7840535623400265,0.006994991476078875,0.00016686422467521527,324,342,1.9542807549761054e-05,2.8718914836645124e-05,0.0,0.0,0.0,0.0,0.0,0,5.9602624122053385,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,25,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002260312467115,official GSplatLoader.query_distance safety h value; not meters,0.9915728407714376,0.7840063684540145,0.00660694650316895,0.0007360775123839076,324,343,2.0130051424830023e-05,2.9805675148963927e-05,0.0,0.0,0.0,0.0,0.0,0,5.987098686397076,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,26,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022668202291242778,official GSplatLoader.query_distance safety h value; not meters,0.9915348446829823,0.7841295640343929,0.0066377785482165256,0.0008318457332349457,323,342,1.9630733114934106e-05,2.844743430614471e-05,0.0,0.0,0.0,0.0,0.0,0,5.996566763147712,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,27,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022528799308929592,official GSplatLoader.query_distance safety h value; not meters,0.9916884587621132,0.7842498955018884,0.006518325347272314,0.0004611103364471055,321,340,1.943899756845306e-05,2.449592575430875e-05,0.0,0.0,0.0,0.0,0.0,0,5.979020889848471,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,28,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002337297919439152,official GSplatLoader.query_distance safety h value; not meters,0.9912846713057241,0.7841981790419901,0.006834544891803601,0.00035259938671695093,318,336,1.966074619087435e-05,2.1908432245254517e-05,0.0,0.0,0.0,0.0,0.0,0,5.84200494736433,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,29,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022621781681664288,official GSplatLoader.query_distance safety h value; not meters,0.9910672154187301,0.784047121968178,0.0070037240421063586,0.00019589212548057653,313,331,1.9157018366176916e-05,2.189353108406067e-05,0.0,0.0,0.0,0.0,0.0,0,5.7483971528708935,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,30,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002336275647394359,official GSplatLoader.query_distance safety h value; not meters,0.9910034724695463,0.7840091366899987,0.007053359782358772,0.00036060136316084964,307,325,1.940930118927589e-05,2.1544843912124636e-05,0.0,0.0,0.0,0.0,0.0,0,5.679611949250102,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,31,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002320245694136247,official GSplatLoader.query_distance safety h value; not meters,0.9910755102147878,0.7841376473498586,0.006998028423974091,0.00017693706477510236,300,318,1.9315044460056714e-05,2.2300984710454934e-05,0.0,0.0,0.0,0.0,0.0,0,5.578596346080303,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,32,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022502940555568784,official GSplatLoader.query_distance safety h value; not meters,0.9912621403606797,0.7842519276083273,0.006852683265307981,0.0003019786546213597,292,310,1.988832748705341e-05,3.0225794762372978e-05,0.0,0.0,0.0,0.0,0.0,0,5.441112173721194,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,33,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00023298797896131873,official GSplatLoader.query_distance safety h value; not meters,0.9915562122928723,0.7841913031907456,0.006621544885918429,0.0007826672875860688,282,301,1.9417692012961126e-05,2.861209213733673e-05,0.0,0.0,0.0,0.0,0.0,0,5.270508047193289,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,34,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00023187597980722785,official GSplatLoader.query_distance safety h value; not meters,0.9911810693087635,0.7840410053802598,0.006914403285535893,0.00013013325176486522,272,290,1.927850575282656e-05,2.218959853053094e-05,0.0,0.0,0.0,0.0,0.0,0,5.026874173432589,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,35,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002271404955536127,official GSplatLoader.query_distance safety h value; not meters,0.9915618332947229,0.7840123817213237,0.006615627175965888,0.0007229266489431696,260,279,1.900524274849977e-05,2.1128728985786427e-05,0.0,0.0,0.0,0.0,0.0,0,4.824639368802309,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,36,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022984678798820823,official GSplatLoader.query_distance safety h value; not meters,0.9910432715487834,0.7841456898865509,0.0070233800105056875,0.0007879415002496926,248,266,1.9535926499761136e-05,2.6669353246688843e-05,0.0,0.0,0.0,0.0,0.0,0,4.627603055909276,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,37,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002245497889816761,official GSplatLoader.query_distance safety h value; not meters,0.9909909498607309,0.7842534588879638,0.007065378733016899,0.004235401038421312,233,254,1.9445751361020908e-05,2.2678263485431663e-05,0.0,0.0,0.0,0.0,0.0,0,4.411882361397147,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,38,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002252730046166107,official GSplatLoader.query_distance safety h value; not meters,0.9917179000468973,0.7841841705380959,0.0064946916820374685,0.0027055017017951835,245,264,1.9360411291321118e-05,2.2431090474128714e-05,0.0,0.0,0.0,0.0,0.0,0,4.56607311964035,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,39,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002250483084935695,official GSplatLoader.query_distance safety h value; not meters,0.9915794844849097,0.7840352372134679,0.006601980879333512,0.001262040719822088,257,276,1.913655981205512e-05,2.126488834619522e-05,0.0,0.0,0.0,0.0,0.0,0,4.778436506167054,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,40,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022506943787448108,official GSplatLoader.query_distance safety h value; not meters,0.9910344516155715,0.7840160904755629,0.0070291341933291325,0.00044903223687395847,269,287,1.9439745966981096e-05,2.2180937230586997e-05,0.0,0.0,0.0,0.0,0.0,0,5.033235359936953,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,41,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002318090118933469,official GSplatLoader.query_distance safety h value; not meters,0.9912048415248196,0.7841536592617631,0.006896755702099836,0.00019507184724999754,280,298,1.9633017430369485e-05,2.9144994914531705e-05,0.0,0.0,0.0,0.0,0.0,0,5.217511884868145,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,42,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00013879206380806863,official GSplatLoader.query_distance safety h value; not meters,0.9914434615461332,0.7842544831778233,0.006710503642928455,0.00070423029832903,290,308,1.940259395481704e-05,2.8569996356964097e-05,0.0,0.0,0.0,0.0,0.0,0,5.346039917320013,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,43,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00023386771499644965,official GSplatLoader.query_distance safety h value; not meters,0.9910474864080695,0.7841768097981084,0.007020353548194253,0.0002513608547579926,298,316,1.915817773794826e-05,2.1727290004491806e-05,0.0,0.0,0.0,0.0,0.0,0,5.499691724777222,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,44,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022798511781729758,official GSplatLoader.query_distance safety h value; not meters,0.9914790071140569,0.7840298407021102,0.006680712694989773,0.0007873961916961092,306,324,1.9406687100360424e-05,2.4964381009340133e-05,0.0,0.0,0.0,0.0,0.0,0,5.645361157134175,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,45,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022494708537124097,official GSplatLoader.query_distance safety h value; not meters,0.9913237645164816,0.7840202480124056,0.006802344295602146,0.0004436910775523741,312,330,1.979007978330959e-05,2.9471423476934434e-05,0.0,0.0,0.0,0.0,0.0,0,5.752536814659834,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,46,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002249988610856235,official GSplatLoader.query_distance safety h value; not meters,0.9913269725584459,0.7841615233883502,0.006801054410958011,0.0004473184932341176,317,335,1.972179804275285e-05,2.9662624001502997e-05,0.0,0.0,0.0,0.0,0.0,0,5.836772847920656,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,47,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022564511164091527,official GSplatLoader.query_distance safety h value; not meters,0.9915012050960428,0.7842549963554435,0.006665222366428652,0.000831358159509316,321,339,1.9617917175489892e-05,2.96095386147499e-05,0.0,0.0,0.0,0.0,0.0,0,5.8976005762815475,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,48,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022662064293399453,official GSplatLoader.query_distance safety h value; not meters,0.9911245285112044,0.7841692506038881,0.006959871826125045,5.0051642234140515e-05,323,341,1.9673591266629285e-05,2.9440969228744507e-05,0.0,0.0,0.0,0.0,0.0,0,5.979524040594697,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,49,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00019004460773430765,official GSplatLoader.query_distance safety h value; not meters,0.9916607698818671,0.7840248375839209,0.006538163538944128,0.0005226324834736961,324,343,1.936858796864835e-05,2.2883154451847055e-05,0.0,0.0,0.0,0.0,0.0,0,6.0113916881382465,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,50,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022499999613501132,official GSplatLoader.query_distance safety h value; not meters,0.9916607698818641,0.7840248375839209,0.006538163538946422,0.0005226324835023974,324,343,1.960745727529331e-05,2.3305788636207565e-05,0.0,0.0,0.0,0.0,0.0,0,6.0368391294032335,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,51,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00013870603288523853,official GSplatLoader.query_distance safety h value; not meters,0.9911245285112784,0.7841692506038881,0.006959871826066909,5.005164820684105e-05,323,341,1.9484475429806192e-05,2.8604641556739807e-05,0.0,0.0,0.0,0.0,0.0,0,5.920816443860531,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,52,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022644158161710948,official GSplatLoader.query_distance safety h value; not meters,0.9915012050960819,0.7842549963554434,0.006665222366398029,0.0008313581588349526,321,339,1.978818162352638e-05,2.96369194984436e-05,0.0,0.0,0.0,0.0,0.0,0,5.923122573643923,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,53,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002264140493934974,official GSplatLoader.query_distance safety h value; not meters,0.9913269725585051,0.7841615233883502,0.006801054410911619,0.0004473184944309031,317,335,1.9515450321026703e-05,2.428293228149421e-05,0.0,0.0,0.0,0.0,0.0,0,5.867118736729026,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,54,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022544892271980643,official GSplatLoader.query_distance safety h value; not meters,0.9913237645149294,0.7840202480124054,0.006802344296819001,0.0004436910841373519,312,330,1.919190540458217e-05,2.1773297339677815e-05,0.0,0.0,0.0,0.0,0.0,0,5.736319337040186,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,55,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022900162730365992,official GSplatLoader.query_distance safety h value; not meters,0.9914790071150379,0.7840298407021102,0.006680712694220677,0.0007873962065280305,306,324,1.960611660723333e-05,2.8841756284236903e-05,0.0,0.0,0.0,0.0,0.0,0,5.674245517700911,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,56,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002249036479042843,official GSplatLoader.query_distance safety h value; not meters,0.9910474864080039,0.7841768097981084,0.007020353548245721,0.000251360946649322,298,316,1.999677477192275e-05,3.0337367206811905e-05,0.0,0.0,0.0,0.0,0.0,0,5.692463144659996,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,57,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00023293665435630828,official GSplatLoader.query_distance safety h value; not meters,0.9914434615436147,0.7842544831778232,0.006710503644903568,0.0007042301844103251,290,308,2.0050316710363735e-05,2.9699876904487606e-05,0.0,0.0,0.0,0.0,0.0,0,5.5652266424149275,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,58,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.000188123231055215,official GSplatLoader.query_distance safety h value; not meters,0.9912048414516476,0.784153659261763,0.006896755759477881,0.0001950646827145222,280,298,1.9507226377925616e-05,2.165781334042549e-05,0.0,0.0,0.0,0.0,0.0,0,5.342842563986778,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,59,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022484248620457947,official GSplatLoader.query_distance safety h value; not meters,0.9910344511662366,0.784016090475563,0.00702913454561489,0.00044903035321788886,269,287,1.9876597909977213e-05,2.958979457616806e-05,0.0,0.0,0.0,0.0,0.0,0,5.1262252274900675,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,60,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022751626966055483,official GSplatLoader.query_distance safety h value; not meters,0.9915794898739528,0.784035237213468,0.00660197665413381,0.0012620556326892263,257,276,1.982405808740768e-05,2.8543174266815186e-05,0.0,0.0,0.0,0.0,0.0,0,4.931076301261783,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
