scene,trial,step,candidate_budget,candidate_count_total,candidate_count_forced_near,candidate_count_forced_heading,candidate_count_risk_ranked,candidate_count_final,fallback_used,v1_insertion_level,near_distance_threshold,heading_distance_threshold,heading_cos_threshold,risk_score_name,fallback_reason,min_safety_h_step,runtime_step,control_deviation,active_constraints_count
flight,0,43,2000,281756,0,26655,0,26658,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.005553117953240871,0.06435616873204708,0.04431572183966637,272
flight,0,44,2000,281756,0,26276,0,26280,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.005294328089803457,0.0640843790024519,0.045670390129089355,268
flight,0,45,2000,281756,0,25956,0,25960,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.005047671962529421,0.06331776455044746,0.04707681015133858,263
flight,0,46,2000,281756,0,25676,0,25680,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0048126354813575745,0.06340102851390839,0.04842846468091011,254
flight,0,47,2000,281756,0,25500,0,25504,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.004588712006807327,0.06233947165310383,0.04973369091749191,250
flight,0,48,2000,281756,0,25339,0,25343,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.004375404678285122,0.06275254487991333,0.050998419523239136,249
flight,0,49,2000,281756,0,25186,0,25190,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.004172233399003744,0.06227780133485794,0.052227042615413666,252
flight,0,50,2000,281756,0,25037,0,25041,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.003978729248046875,0.06274770200252533,0.05342321842908859,245
flight,0,51,2000,281756,0,24896,0,24900,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.003794441930949688,0.06270411796867847,0.05458923056721687,232
flight,0,52,2000,281756,0,24738,0,24742,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.003618938382714987,0.0624585822224617,0.05572706460952759,213
flight,0,53,2000,281756,0,24600,0,24604,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0034518036991357803,0.06410555727779865,0.05683797597885132,213
flight,0,54,2000,281756,0,24462,0,24466,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0032926425337791443,0.062461668625473976,0.05792289972305298,204
flight,0,55,2000,281756,0,24233,0,24237,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0031410795636475086,0.06143323332071304,0.05898233503103256,188
flight,0,56,2000,281756,0,24130,0,24134,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0029967520385980606,0.06374520994722843,0.06001652032136917,181
flight,0,57,2000,281756,0,24079,0,24083,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0028593186289072037,0.06270573288202286,0.06102577969431877,181
flight,0,58,2000,281756,0,24042,0,24046,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0027284533716738224,0.06321378983557224,0.06200999766588211,208
flight,0,59,2000,281756,0,23997,0,24001,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.00260384613648057,0.0630550179630518,0.06296887993812561,212
flight,0,60,2000,281756,0,23933,0,23937,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0024852012284100056,0.0635545551776886,0.06390206515789032,208
flight,0,61,2000,281756,0,23860,0,23864,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.002372240647673607,0.062264544889330864,0.0648091658949852,206
flight,0,62,2000,281756,0,23792,0,23796,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.002264697104692459,0.06288746371865273,0.06568948924541473,207
flight,0,63,2000,281756,0,23704,0,23708,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0021623168140649796,0.06234225444495678,0.06654243916273117,203
flight,0,64,2000,281756,0,23597,0,23601,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0020648613572120667,0.061294494196772575,0.06736699491739273,201
flight,0,65,2000,281756,0,23511,0,23515,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.001972104422748089,0.0623494628816843,0.06816216558218002,199
flight,0,66,2000,281756,0,23378,0,23382,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0018838293617591262,0.062580157071352,0.06892672181129456,204
flight,0,67,2000,281756,0,23201,0,23205,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0017998331459239125,0.06251229159533978,0.06965914368629456,205
flight,0,68,2000,281756,0,23001,0,23006,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0017199240392073989,0.06348949111998081,0.07035769522190094,201
flight,0,69,2000,281756,0,22874,0,22879,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0016439160099253058,0.07626491412520409,0.07102042436599731,199
flight,0,70,2000,281756,0,22766,0,22772,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0015716393245384097,0.06899745389819145,0.07164493203163147,197
flight,0,71,2000,281756,0,22675,0,22681,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.00150292890612036,0.06854002177715302,0.07222852855920792,196
flight,0,72,2000,281756,12,22602,0,22609,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0014376324834302068,0.06891853548586369,0.07276792824268341,202
flight,0,73,2000,281756,16,22506,0,22513,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.001375602907501161,0.06865308992564678,0.0732593685388565,198
flight,0,74,2000,281756,20,22426,0,22433,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0013167051365599036,0.06449067033827305,0.07369863986968994,196
flight,0,75,2000,281756,22,22345,0,22352,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0012608104152604938,0.06242562457919121,0.074080690741539,192
flight,0,76,2000,281756,25,22255,0,22262,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0012077979044988751,0.06329278461635113,0.07439989596605301,193
flight,0,77,2000,281756,28,22183,0,22191,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0011575528187677264,0.06204952113330364,0.07497186958789825,185
flight,0,78,2000,281756,40,22143,0,22151,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0011099035618826747,0.06251887232065201,0.0760231465101242,177
flight,0,79,2000,281756,52,22133,0,22141,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0010646654991433024,0.062195196747779846,0.07733874022960663,172
flight,0,80,2000,281756,63,22122,0,22130,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0010216532973572612,0.06127922981977463,0.07886701077222824,170
flight,0,81,2000,281756,75,22153,0,22162,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0009806667221710086,0.06121107004582882,0.08050760626792908,165
flight,0,82,2000,281756,91,22182,0,22191,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.000941532664000988,0.06143409013748169,0.08215151727199554,161
flight,0,83,2000,281756,113,22227,0,22236,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0009040982695296407,0.06476650200784206,0.08375418186187744,155
flight,0,84,2000,281756,132,22298,0,22307,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0008682258194312453,0.061601465567946434,0.08528845012187958,165
flight,0,85,2000,281756,144,22376,0,22385,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0008337977342307568,0.06218977831304073,0.08673863857984543,163
flight,0,86,2000,281756,162,22482,0,22490,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0008007086580619216,0.061967264860868454,0.08811283856630325,161
flight,0,87,2000,281756,177,22588,0,22596,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0007688844343647361,0.06314124166965485,0.08962271362543106,168
flight,0,88,2000,281756,195,22664,0,22670,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0007382517214864492,0.061921073123812675,0.0909959152340889,170
flight,0,89,2000,281756,227,22744,0,22750,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0007088320562615991,0.0625196248292923,0.09211017936468124,168
flight,0,90,2000,281756,296,22831,0,22836,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0006804432487115264,0.06228774972259998,0.09306911379098892,167
flight,0,91,2000,281756,359,22886,0,22891,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0006530242972075939,0.06303329207003117,0.09385553002357483,160
flight,0,92,2000,281756,411,22932,0,22937,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0006265459815040231,0.062255460768938065,0.09458106756210327,158
flight,0,93,2000,281756,452,22996,0,23001,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0006012296071276069,0.06146439537405968,0.09521710127592087,156
flight,1,1,2000,281756,0,16588,0,16590,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.02279922366142273,0.06387910805642605,7.450580596923828e-09,90
flight,1,2,2000,281756,0,16588,0,16590,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.02272982709109783,0.05917293578386307,1.053671194739536e-08,90
flight,1,3,2000,281756,0,16674,0,16676,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.022599011659622192,0.05869809910655022,1.666000493116826e-08,91
flight,1,4,2000,281756,0,16829,0,16831,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.02241472713649273,0.058552952483296394,1.666000493116826e-08,92
flight,1,5,2000,281756,0,17069,0,17071,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.022184791043400764,0.059363096952438354,1.666000493116826e-08,98
flight,1,6,2000,281756,0,17344,0,17346,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.02191668003797531,0.059063104912638664,0.0,97
flight,1,7,2000,281756,0,17706,0,17709,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.021591823548078537,0.05839058756828308,0.0,97
flight,1,8,2000,281756,0,18093,0,18096,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.021230245009064674,0.060103992000222206,0.0,87
flight,1,9,2000,281756,0,18622,0,18625,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.020844534039497375,0.05978234112262726,0.0,93
flight,1,10,2000,281756,0,19160,0,19163,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.02044028416275978,0.06040976382791996,0.0,97
flight,1,11,2000,281756,0,19654,0,19657,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.020022792741656303,0.06040343828499317,0.0,91
flight,1,12,2000,281756,0,20127,0,20130,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.019597118720412254,0.06272361055016518,3.725290298461914e-09,96
flight,1,13,2000,281756,0,20771,0,20774,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.019168168306350708,0.06120898947119713,2.63417798684884e-09,108
flight,1,14,2000,281756,0,21361,0,21364,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.018731776624917984,0.06175055354833603,5.587935447692871e-09,102
flight,1,15,2000,281756,0,23059,0,23062,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.018277376890182495,0.06280438043177128,5.587935447692871e-09,108
flight,1,16,2000,281756,0,25954,0,25956,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.017806755378842354,0.0650684367865324,7.1080110686239095e-09,138
flight,1,17,2000,281756,0,21825,0,21830,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.017187772318720818,0.06666429713368416,3.42063017910732e-08,139
flight,1,18,2000,281756,0,16201,0,16206,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.016579490154981613,0.059650128707289696,8.119082295365843e-09,156
flight,1,19,2000,281756,0,12398,0,12406,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.015984002500772476,0.05721501260995865,1.31708899342442e-09,126
flight,1,20,2000,281756,0,10210,0,10222,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.015402797609567642,0.05658111348748207,2.0825006163960325e-09,126
flight,1,21,2000,281756,0,8366,0,8379,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.014836890622973442,0.055001482367515564,2.0825006163960325e-09,114
flight,1,22,2000,281756,0,6980,0,6994,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.014286883175373077,0.05411962792277336,2.9451006078318187e-09,102
flight,1,23,2000,281756,0,6158,0,6172,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.013753088191151619,0.05880787409842014,8.011539875951712e-09,108
flight,1,24,2000,281756,0,6050,0,6064,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.013235572725534439,0.053264081478118896,1.5859852098287774e-08,114
flight,1,25,2000,281756,0,6015,0,6029,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.012649906799197197,0.052864670753479004,6.357598181239155e-08,96
flight,1,26,2000,281756,0,6045,0,6059,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.012078855186700821,0.05341588705778122,4.2321413928902984e-08,102
flight,1,27,2000,281756,0,6102,0,6116,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.011525053530931473,0.05403224378824234,5.217484755348778e-08,105
flight,1,28,2000,281756,0,6178,0,6192,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.010988490656018257,0.05390676483511925,1.0412503081980162e-09,111
flight,1,29,2000,281756,0,6282,0,6296,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.010469179600477219,0.053289489820599556,7.780027999615413e-08,94
flight,1,30,2000,281756,0,6429,0,6443,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.009967194870114326,0.05289893597364426,0.013191210106015205,91
flight,1,31,2000,281756,0,6754,0,6768,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.009485260583460331,0.05289133079349995,0.028162794187664986,113
flight,1,32,2000,281756,0,8246,0,8260,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.009027188643813133,0.05506541393697262,0.019829092547297478,118
flight,1,33,2000,281756,0,9744,0,9757,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.008593790233135223,0.05585159361362457,1.6554349713260308e-05,113
flight,1,34,2000,281756,0,10021,0,10034,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.008186304941773415,0.05695381388068199,2.3283064365386963e-09,162
flight,1,35,2000,281756,0,9878,0,9891,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.007808955851942301,0.05757889337837696,1.3969838619232178e-09,169
flight,1,36,2000,281756,0,9355,0,9368,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.007465069647878408,0.05653144791722298,2.3283064365386963e-09,162
flight,1,37,2000,281756,0,8976,0,8990,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.00715714180842042,0.05595910921692848,1.3969838619232178e-09,150
flight,1,38,2000,281756,0,8295,0,8311,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.006886919494718313,0.05488557182252407,9.313225746154785e-10,136
flight,1,39,2000,281756,0,7919,0,7935,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.006655492354184389,0.05445021204650402,9.313225746154785e-10,121
flight,1,40,2000,281756,0,7641,0,7657,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.006463376339524984,0.05426713265478611,9.209769302742643e-08,121
flight,1,41,2000,281756,0,7463,0,7479,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0063106040470302105,0.05425168760120869,2.4750237415105403e-09,110
flight,1,42,2000,281756,0,7504,0,7519,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.006196795497089624,0.053159626200795174,1.890521694747349e-08,114
flight,1,43,2000,281756,0,7724,0,7739,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0061212400905787945,0.05401117540895939,0.00221729907207191,106
flight,1,44,2000,281756,0,8064,0,8078,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.005804799031466246,0.05443119443953037,0.00979030504822731,106
flight,1,45,2000,281756,0,8727,0,8741,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.005430807359516621,0.05572635866701603,0.015928346663713455,105
flight,1,46,2000,281756,0,9570,0,9585,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0050757103599607944,0.05602525919675827,0.020879220217466354,110
flight,1,47,2000,281756,0,10667,0,10682,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0047403862699866295,0.0566105954349041,0.02482517436146736,117
flight,1,48,2000,281756,0,11790,0,11805,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.004425137769430876,0.05690406821668148,0.035738226026296616,114
flight,1,49,2000,281756,0,13298,0,13313,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.004132483620196581,0.05888180993497372,0.03669813275337219,112
flight,1,50,2000,281756,0,14625,0,14641,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.003861116711050272,0.05865716189146042,0.04673007130622864,117
flight,1,51,2000,281756,0,16273,0,16287,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.003612940665334463,0.05908473581075668,0.05512474477291107,119
flight,1,52,2000,281756,0,17792,0,17805,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.00338918250054121,0.060361919924616814,0.05250825732946396,124
flight,1,53,2000,281756,0,19593,0,19603,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0031868107616901398,0.06084121949970722,0.06332166492938995,128
flight,1,54,2000,281756,0,21788,0,21795,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0030064783059060574,0.061937522143125534,0.060833945870399475,135
flight,1,55,2000,281756,0,23516,0,23522,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.002845234237611294,0.06248856708407402,0.059066157788038254,144
flight,1,56,2000,281756,0,24684,0,24690,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0027006897144019604,0.0633050799369812,0.058680251240730286,149
flight,1,57,2000,281756,0,25500,0,25504,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0025697657838463783,0.06419233046472073,0.057903170585632324,158
flight,1,58,2000,281756,0,26097,0,26101,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0024511562660336494,0.06650576926767826,0.05748549476265907,172
flight,1,59,2000,281756,0,26440,0,26444,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0023437580093741417,0.06661946885287762,0.05734628066420555,180
flight,1,60,2000,281756,0,26506,0,26509,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.002246625255793333,0.064595403149724,0.05742631107568741,165
