scene,method,trial,step,x,y,z,goal_x,goal_y,goal_z,start_x,start_y,start_z
stonehenge,safer_splat_filter,0,35,0.25753921270370483,-0.025545038282871246,0.05011402815580368,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,36,0.2553102970123291,-0.025769805535674095,0.0501427985727787,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,37,0.2530669867992401,-0.02602989226579666,0.050180744379758835,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,38,0.2508102357387543,-0.026318904012441635,0.050226692110300064,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,39,0.24854020774364471,-0.026630526408553123,0.0502786748111248,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,40,0.24625656008720398,-0.026958614587783813,0.05033411458134651,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,41,0.24396345019340515,-0.027296314015984535,0.05039018765091896,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,42,0.2416662871837616,-0.027638699859380722,0.05045017972588539,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,43,0.23936836421489716,-0.027981191873550415,0.050515998154878616,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,44,0.2370714247226715,-0.028319578617811203,0.05058844015002251,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,45,0.23477602005004883,-0.028650039806962013,0.050667423754930496,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,46,0.23248189687728882,-0.028969164937734604,0.050752151757478714,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,47,0.23018817603588104,-0.029273957014083862,0.050841256976127625,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,48,0.22789354622364044,-0.029561839997768402,0.050932906568050385,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,49,0.22559639811515808,-0.029830653220415115,0.05102488026022911,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,50,0.22329488396644592,-0.030078643932938576,0.05111460015177727,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,51,0.22099554538726807,-0.03030010685324669,0.05119244009256363,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,52,0.21870826184749603,-0.030488815158605576,0.051248714327812195,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,53,0.21644049882888794,-0.03064248524606228,0.05128467082977295,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,54,0.21419738233089447,-0.030759869143366814,0.051301706582307816,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,55,0.21198229491710663,-0.03084055706858635,0.05130133405327797,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,56,0.20979736745357513,-0.030884835869073868,0.05128514766693115,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,57,0.20764382183551788,-0.03089354932308197,0.05125480517745018,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,58,0.20552222430706024,-0.03086799755692482,0.051211994141340256,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,59,0.20343267917633057,-0.030809838324785233,0.05115841329097748,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,60,0.20137494802474976,-0.03072100505232811,0.05109575018286705,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,61,0.1993485689163208,-0.030603639781475067,0.05102566257119179,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,62,0.19735293090343475,-0.030460022389888763,0.050949763506650925,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,63,0.1953873187303543,-0.03029252216219902,0.05086959898471832,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,64,0.1934509575366974,-0.030103545635938644,0.050786640495061874,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,65,0.19154304265975952,-0.029895495623350143,0.05070227384567261,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,66,0.18966275453567505,-0.029670733958482742,0.05061778426170349,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,67,0.18780925869941711,-0.029431551694869995,0.05053435638546944,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,68,0.18598173558712006,-0.029180144891142845,0.0504530668258667,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,69,0.1841793656349182,-0.028918588533997536,0.05037487670779228,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,70,0.18240131437778473,-0.028648825362324715,0.050300631672143936,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,71,0.18064676225185394,-0.02837265282869339,0.05023105815052986,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,72,0.1789148896932602,-0.028091715648770332,0.0501667745411396,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,73,0.17720486223697662,-0.02780750021338463,0.050108276307582855,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,74,0.1755158007144928,-0.02752133458852768,0.05005594715476036,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,75,0.17384681105613708,-0.0272343959659338,0.050010066479444504,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,76,0.17219695448875427,-0.026947706937789917,0.04997080937027931,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,77,0.17056532204151154,-0.026662085205316544,0.049938250333070755,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,78,0.16895094513893127,-0.026378219947218895,0.04991237074136734,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,79,0.16735272109508514,-0.026096690446138382,0.04989307373762131,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,80,0.16576944291591644,-0.025817980989813805,0.049880173057317734,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,81,0.16419978439807892,-0.0255424901843071,0.049873415380716324,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,82,0.16264492273330688,-0.025274120271205902,0.049870461225509644,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,83,0.1611054390668869,-0.025014901533722878,0.049869660288095474,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,84,0.15957984328269958,-0.024763906374573708,0.049870941787958145,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,85,0.15806150436401367,-0.02451018989086151,0.04988214373588562,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,86,0.15655510127544403,-0.02425188384950161,0.04990270733833313,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,87,0.15506388247013092,-0.02398860454559326,0.04993192106485367,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,88,0.15358972549438477,-0.023720799013972282,0.04996895045042038,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,89,0.15212389826774597,-0.0234548170119524,0.05001230165362358,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,90,0.15065711736679077,-0.0231965072453022,0.05006053298711777,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,91,0.14918315410614014,-0.022949375212192535,0.05011247843503952,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,92,0.14769741892814636,-0.022715628147125244,0.05016713589429855,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,93,0.14620833098888397,-0.0225039254873991,0.05022617429494858,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,94,0.1447206437587738,-0.022314926609396935,0.05029375106096268,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,95,0.1432342231273651,-0.022144556045532227,0.05036900192499161,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,96,0.14174817502498627,-0.021989569067955017,0.050450585782527924,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,97,0.14026908576488495,-0.021852530539035797,0.050520963966846466,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,98,0.13879628479480743,-0.021729465574026108,0.05058037489652634,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,99,0.1373283416032791,-0.02161700651049614,0.05062929540872574,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,100,0.1358632892370224,-0.021512381732463837,0.05066828802227974,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,101,0.13439877331256866,-0.021413370966911316,0.05069797858595848,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,102,0.13293211162090302,-0.02131827361881733,0.05071905255317688,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,103,0.13146038353443146,-0.021225890144705772,0.05073223635554314,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,104,0.12998047471046448,-0.021135510876774788,0.05073827505111694,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,105,0.12848910689353943,-0.021046914160251617,0.050737928599119186,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,106,0.12698286771774292,-0.020960377529263496,0.05073195695877075,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,107,0.1254582554101944,-0.0208766870200634,0.05072110891342163,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,108,0.12391582131385803,-0.020799921825528145,0.0507083460688591,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,109,0.1223563402891159,-0.020734407007694244,0.05069681629538536,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,110,0.12077910453081131,-0.02068365179002285,0.050688810646533966,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,111,0.11918197572231293,-0.02065056748688221,0.050685763359069824,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,112,0.11756149679422379,-0.02063773013651371,0.050688229501247406,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,113,0.11591289192438126,-0.020647618919610977,0.050695814192295074,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,114,0.11423776298761368,-0.020685983821749687,0.05071188509464264,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,115,0.11253762245178223,-0.020758604630827904,0.05073906108736992,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,116,0.11081234365701675,-0.020870793610811234,0.050778791308403015,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,117,0.10906130075454712,-0.021027876064181328,0.05083027854561806,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,118,0.1072835773229599,-0.02123548835515976,0.050893448293209076,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,119,0.10547683387994766,-0.021499423310160637,0.05096666142344475,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,120,0.10364000499248505,-0.021826187148690224,0.051046017557382584,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,121,0.10177069902420044,-0.022222943603992462,0.05112804099917412,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,122,0.09986646473407745,-0.02269216813147068,0.05120813474059105,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,123,0.09792927652597427,-0.023220399394631386,0.051283806562423706,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,124,0.09596016258001328,-0.02379569411277771,0.05135368928313255,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,125,0.09395941346883774,-0.024406295269727707,0.051416072994470596,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,126,0.09192920476198196,-0.025040602311491966,0.05146941915154457,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,127,0.08987211436033249,-0.025688976049423218,0.05151345208287239,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,128,0.08778969198465347,-0.026342198252677917,0.051548246294260025,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,129,0.0856836587190628,-0.02698943205177784,0.051573656499385834,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,130,0.08356151729822159,-0.027623005211353302,0.05159158259630203,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,131,0.08142855018377304,-0.02823754958808422,0.051605336368083954,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,132,0.07928841561079025,-0.02882828563451767,0.05161747336387634,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,133,0.07714371383190155,-0.029389657080173492,0.05163021385669708,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,134,0.0749962255358696,-0.0299181267619133,0.0516451820731163,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,135,0.07284685224294662,-0.030410846695303917,0.05166344344615936,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,136,0.07069667428731918,-0.030864331871271133,0.051684893667697906,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,137,0.0685485303401947,-0.03127739951014519,0.051709845662117004,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,138,0.06640336662530899,-0.03164948523044586,0.05173962563276291,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,139,0.0642613023519516,-0.031980425119400024,0.05177496746182442,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,140,0.06212295964360237,-0.03227155655622482,0.051815215498209,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,141,0.05998798832297325,-0.03252359852194786,0.05186081305146217,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,142,0.05785632133483887,-0.03273678570985794,0.05191095173358917,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,143,0.05572725459933281,-0.03291255608201027,0.05196576938033104,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,144,0.05359944701194763,-0.03305242583155632,0.052024826407432556,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,145,0.0514710433781147,-0.033157940953969955,0.05208713188767433,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,146,0.04933977499604225,-0.03323063999414444,0.05215116962790489,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,147,0.04720304533839226,-0.03327200189232826,0.052214909344911575,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,148,0.045058004558086395,-0.03328341618180275,0.05227581784129143,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,149,0.04290161654353142,-0.03326612338423729,0.05233084782958031,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,150,0.040734272450208664,-0.03321889787912369,0.05237743631005287,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,151,0.038554415106773376,-0.033144354820251465,0.0524141825735569,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,152,0.03635995090007782,-0.03304482623934746,0.052438884973526,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,153,0.03414841368794441,-0.032922349870204926,0.052448570728302,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,154,0.031917110085487366,-0.032778654247522354,0.052439529448747635,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,155,0.02966325357556343,-0.03261513262987137,0.05240730568766594,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,156,0.027384787797927856,-0.03243323042988777,0.0523478165268898,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,157,0.02508416771888733,-0.03223682940006256,0.05226418375968933,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,158,0.022763609886169434,-0.0320296548306942,0.052159566432237625,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,159,0.020425107330083847,-0.031815238296985626,0.052037108689546585,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,160,0.018070455640554428,-0.031596891582012177,0.051899902522563934,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,161,0.01570126973092556,-0.03137768805027008,0.05175095424056053,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,162,0.013319001533091068,-0.031160444021224976,0.051593150943517685,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,163,0.010924960486590862,-0.03094770386815071,0.05142924189567566,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
stonehenge,safer_splat_filter,0,164,0.008520323783159256,-0.030741732567548752,0.05126180872321129,-0.47200000000000003,-0.02999999999999995,0.05,0.312,-0.03,0.05
