scene,method,trial,checkpoint,gaussian_count,success,feasible,collision,min_safety_h,min_safety_h_note,path_length,num_steps,stop_reason,runtime_mean,runtime_p95,intervention_rate,control_deviation_mean,control_deviation_max,active_constraints_mean,active_constraints_p95,qp_infeasible_count,seconds_total,error,start_x,start_y,start_z,goal_x,goal_y,goal_z,final_x,final_y,final_z,initial_goal_distance,final_goal_distance,goal_distance_reduction,goal_distance_reduction_ratio,closest_goal_distance,closest_goal_step,reached_goal_tolerance,goal_distance_final,max_steps,goal_tolerance,success_definition,radius,dt,distance_type
stonehenge,no_filter,24,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.00022682728013023734,official GSplatLoader.query_distance safety h value; not meters,0.8128046989440918,342,stopped_before_goal,2.0863324926610578e-05,2.3901136592030516e-05,0.0,0.0,0.0,0.0,0.0,0,5.9752096105366945,,-0.061347888997093064,0.36155599695973917,0.054582265217274106,-0.09865211100290716,-0.4215559969597391,0.0454177347827259,-0.09865207970142365,-0.42855098843574524,0.04541774094104767,0.7840535623400265,0.006994991476078875,0.7770585708639477,0.9910784265105536,0.00016686422467521527,324,True,0.006994991476078875,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,25,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.0002260312467115,official GSplatLoader.query_distance safety h value; not meters,0.7991513013839722,343,stopped_before_goal,2.1962739483781874e-05,3.102906048297882e-05,0.0,0.0,0.0,0.0,0.0,0,5.982051773928106,,-0.08621945782324475,0.36195065804815907,0.04841998604026649,-0.07378054217675521,-0.421950658048159,0.051580013959733516,-0.07378054410219193,-0.4285576045513153,0.051580026745796204,0.7840063684540145,0.00660694650316895,0.7773994219508455,0.9915728407714376,0.0007360775123839076,324,True,0.00660694650316895,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,26,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.00022668202291242778,official GSplatLoader.query_distance safety h value; not meters,0.8244174122810364,342,stopped_before_goal,2.1761427606232683e-05,3.169504925608635e-05,0.0,0.0,0.0,0.0,0.0,0,5.947527764365077,,-0.11106598308786111,0.3607670721731614,0.04287305828621135,-0.048934016912138945,-0.42076707217316145,0.057126941713788654,-0.04893400892615318,-0.42740485072135925,0.05712692812085152,0.7841295640343929,0.0066377785482165256,0.7774917854861764,0.9915348446829823,0.0008318457332349457,323,True,0.0066377785482165256,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,27,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.00022528799308929592,official GSplatLoader.query_distance safety h value; not meters,0.8425066471099854,340,stopped_before_goal,2.1526546162717483e-05,3.151576966047287e-05,0.0,0.0,0.0,0.0,0.0,0,5.90562345366925,,-0.13578741660312782,0.3580100052173256,0.04010178558119067,-0.02421258339687233,-0.4180100052173257,0.05989821441880933,-0.02421261928975582,-0.4245283305644989,0.05989821255207062,0.7842498955018884,0.006518325347272314,0.777731570154616,0.9916884587621132,0.0004611103364471055,321,True,0.006518325347272314,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,28,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.0002337297919439152,official GSplatLoader.query_distance safety h value; not meters,0.85277259349823,336,stopped_before_goal,2.1254458087718203e-05,3.168010152876377e-05,0.0,0.0,0.0,0.0,0.0,0,5.857607513666153,,-0.16028421388155478,0.3536905589161933,0.04118546636552419,0.00028421388155489,-0.4136905589161932,0.05881453363447582,0.0002842989924829453,-0.42052510380744934,0.05881451815366745,0.7841981790419901,0.006834544891803601,0.7773636341501865,0.9912846713057241,0.00035259938671695093,318,True,0.006834544891803601,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,29,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.00022621781681664288,official GSplatLoader.query_distance safety h value; not meters,0.8573722839355469,331,stopped_before_goal,2.114273596476212e-05,3.09087336063385e-05,0.0,0.0,0.0,0.0,0.0,0,5.571289936080575,,-0.18445773496649376,0.34782612615549735,0.04570205087910828,0.024457734966493783,-0.4078261261554973,0.054297949120891725,0.02445763163268566,-0.4148298501968384,0.05429794266819954,0.784047121968178,0.0070037240421063586,0.7770433979260717,0.9910672154187301,0.00019589212548057653,313,True,0.0070037240421063586,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,30,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.0002336275647394359,official GSplatLoader.query_distance safety h value; not meters,0.8612929582595825,325,stopped_before_goal,2.082986900439629e-05,3.0131824314594275e-05,0.0,0.0,0.0,0.0,0.0,0,5.408884037286043,,-0.2082106416204293,0.34044032093615006,0.05189251244360411,0.04821064162042925,-0.4004403209361501,0.0481074875563959,0.04821043834090233,-0.4074936807155609,0.04810747131705284,0.7840091366899987,0.007053359782358772,0.77695577690764,0.9910034724695463,0.00036060136316084964,307,True,0.007053359782358772,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,31,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.0002320245694136247,official GSplatLoader.query_distance safety h value; not meters,0.8659223318099976,318,stopped_before_goal,2.0630894896556747e-05,3.0117435380816455e-05,0.0,0.0,0.0,0.0,0.0,0,5.254448622465134,,-0.23144728927170644,0.33156288328899586,0.05734591708657535,0.07144728927170631,-0.3915628832889959,0.04265408291342466,0.07144932448863983,-0.39856091141700745,0.04265409708023071,0.7841376473498586,0.006998028423974091,0.7771396189258845,0.9910755102147878,0.00017693706477510236,300,True,0.006998028423974091,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,32,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.00022502940555568784,official GSplatLoader.query_distance safety h value; not meters,0.866725504398346,310,stopped_before_goal,2.0750245499995447e-05,2.8717331588268334e-05,0.0,0.0,0.0,0.0,0.0,0,5.145639910362661,,-0.25407411214146347,0.32122955952220367,0.05993838464461254,0.09407411214146326,-0.3812295595222037,0.040061615355387464,0.09406450390815735,-0.38808223605155945,0.04006163775920868,0.7842519276083273,0.006852683265307981,0.7773992443430193,0.9912621403606797,0.0003019786546213597,292,True,0.006852683265307981,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,33,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.00023298797896131873,official GSplatLoader.query_distance safety h value; not meters,0.8602334856987,301,stopped_before_goal,2.0866334883873646e-05,2.5081448256969452e-05,0.0,0.0,0.0,0.0,0.0,0,5.081006933934987,,-0.2760000000000001,0.3094819582834999,0.05866025403784437,0.11600000000000006,-0.36948195828349994,0.04133974596215564,0.11603675037622452,-0.37610340118408203,0.04133976623415947,0.7841913031907456,0.006621544885918429,0.7775697583048271,0.9915562122928723,0.0007826672875860688,282,True,0.006621544885918429,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,34,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.00023187597980722785,official GSplatLoader.query_distance safety h value; not meters,0.8477656841278076,290,stopped_before_goal,2.1008492029946425e-05,3.0616950243711476e-05,0.0,0.0,0.0,0.0,0.0,0,5.0149451568722725,,-0.2971366650355152,0.2963673830168304,0.05400930535406616,0.1371366650355152,-0.35636738301683035,0.04599069464593385,0.137003555893898,-0.3632805049419403,0.04599069803953171,0.7840410053802598,0.006914403285535893,0.7771266020947238,0.9911810693087635,0.00013013325176486522,272,True,0.006914403285535893,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,35,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.0002271404955536127,official GSplatLoader.query_distance safety h value; not meters,0.8352839946746826,279,stopped_before_goal,2.0425396180281075e-05,2.8226152062416024e-05,0.0,0.0,0.0,0.0,0.0,0,4.735598877072334,,-0.3173989973579654,0.2819386414880861,0.04779689467213457,0.15739899735796548,-0.34193864148808606,0.052203105327865436,0.1578345000743866,-0.34853991866111755,0.05220311880111694,0.7840123817213237,0.006615627175965888,0.7773967545453578,0.9915618332947229,0.0007229266489431696,260,True,0.006615627175965888,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,36,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.00022984678798820823,official GSplatLoader.query_distance safety h value; not meters,0.8230327367782593,266,stopped_before_goal,2.1388680723152664e-05,3.1430041417479515e-05,0.0,0.0,0.0,0.0,0.0,0,4.49489345960319,,-0.3367054077065517,0.26625383314686923,0.04244250425645742,0.17670540770655185,-0.3262538331468692,0.05755749574354259,0.17521674931049347,-0.33311763405799866,0.05755756050348282,0.7841456898865509,0.0070233800105056875,0.7771223098760451,0.9910432715487834,0.0007879415002496926,248,True,0.0070233800105056875,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,37,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.0002245497889816761,official GSplatLoader.query_distance safety h value; not meters,0.8100827932357788,254,stopped_before_goal,2.1316386084622284e-05,3.155549056828022e-05,0.0,0.0,0.0,0.0,0.0,0,4.296673552133143,,-0.354978155980878,0.2493761151805142,0.040031452240480575,0.19497815598087792,-0.3093761151805142,0.05996854775951943,0.1987449675798416,-0.3153536319732666,0.05996844172477722,0.7842534588879638,0.007065378733016899,0.7771880801549469,0.9909909498607309,0.004235401038421312,233,False,0.007065378733016899,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,38,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.0002252730046166107,official GSplatLoader.query_distance safety h value; not meters,0.8211605548858643,264,stopped_before_goal,2.0815235929507196e-05,2.9872916638851165e-05,0.0,0.0,0.0,0.0,0.0,0,4.404189742170274,,-0.37214366427289586,0.2313734482023864,0.041502745700504856,0.21214366427289577,-0.2913734482023864,0.05849725429949515,0.21825140714645386,-0.2891651690006256,0.05849730223417282,0.7841841705380959,0.0064946916820374685,0.7776894788560584,0.9917179000468973,0.0027055017017951835,245,False,0.0064946916820374685,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,39,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.0002250483084935695,official GSplatLoader.query_distance safety h value; not meters,0.8324911594390869,276,stopped_before_goal,2.1158815429046534e-05,3.069732338190079e-05,0.0,0.0,0.0,0.0,0.0,0,4.654788223095238,,-0.38813281313917275,0.2123183225984772,0.04628337544339673,0.22813281313917255,-0.2723183225984773,0.053716624556603275,0.23470816016197205,-0.2729107439517975,0.05371665582060814,0.7840352372134679,0.006601980879333512,0.7774332563341344,0.9915794844849097,0.001262040719822088,257,False,0.006601980879333512,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,40,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.00022506943787448108,official GSplatLoader.query_distance safety h value; not meters,0.8443387746810913,287,stopped_before_goal,2.1632105267837072e-05,3.084968775510788e-05,0.0,0.0,0.0,0.0,0.0,0,4.997288819402456,,-0.4028812199204944,0.19228746663420618,0.052511479871810776,0.24288121992049427,-0.2522874666342063,0.04748852012818923,0.24990889430046082,-0.2521442174911499,0.04748851805925369,0.7840160904755629,0.0070291341933291325,0.7769869562822337,0.9910344516155715,0.00044903223687395847,269,True,0.0070291341933291325,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,41,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.0002318090118933469,official GSplatLoader.query_distance safety h value; not meters,0.8572980761528015,298,stopped_before_goal,2.091823633285177e-05,2.4881586432456968e-05,0.0,0.0,0.0,0.0,0.0,0,5.256811564788222,,-0.41632949798811103,0.17136153749677527,0.057761464642917565,0.256329497988111,-0.23136153749677532,0.04223853535708244,0.263226181268692,-0.23139314353466034,0.04223854839801788,0.7841536592617631,0.006896755702099836,0.7772569035596633,0.9912048415248196,0.00019507184724999754,280,True,0.006896755702099836,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,42,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.00013879206380806863,official GSplatLoader.query_distance safety h value; not meters,0.8658742904663086,308,stopped_before_goal,2.1515190359446908e-05,3.151516430079937e-05,0.0,0.0,0.0,0.0,0.0,0,5.386524013243616,,-0.42842349587273,0.14962479651714494,0.05998867339183008,0.26842349587272996,-0.20962479651714497,0.040011326608169924,0.27513399720191956,-0.20961922407150269,0.04001135006546974,0.7842544831778233,0.006710503642928455,0.7775439795348948,0.9914434615461332,0.00070423029832903,290,True,0.006710503642928455,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,43,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.00023386771499644965,official GSplatLoader.query_distance safety h value; not meters,0.8666245341300964,316,stopped_before_goal,2.20147621688209e-05,3.177276812493801e-05,0.0,0.0,0.0,0.0,0.0,0,5.474052489735186,,-0.4391145153133713,0.12716476987939254,0.058325698546347705,0.2791145153133714,-0.18716476987939243,0.04167430145365229,0.28613486886024475,-0.18716463446617126,0.04167431592941284,0.7841768097981084,0.007020353548194253,0.7771564562499141,0.9910474864080695,0.0002513608547579926,298,True,0.007020353548194253,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,44,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.00022798511781729758,official GSplatLoader.query_distance safety h value; not meters,0.862861692905426,324,stopped_before_goal,2.136415181060632e-05,2.4955114349722854e-05,0.0,0.0,0.0,0.0,0.0,0,5.689242887310684,,-0.4483595073480761,0.1040718961836622,0.053420201433256695,0.2883595073480761,-0.1640718961836621,0.04657979856674331,0.29504022002220154,-0.1640724241733551,0.04657980054616928,0.7840298407021102,0.006680712694989773,0.7773491280071204,0.9914790071140569,0.0007873961916961092,306,True,0.006680712694989773,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,45,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.00022494708537124097,official GSplatLoader.query_distance safety h value; not meters,0.8584776520729065,330,stopped_before_goal,2.1396546314160028e-05,3.136363811790943e-05,0.0,0.0,0.0,0.0,0.0,0,5.72641540132463,,-0.456121245656883,0.08043916228184043,0.0471826744315857,0.29612124565688297,-0.14043916228184047,0.0528173255684143,0.3029235899448395,-0.14043883979320526,0.05281732976436615,0.7840202480124056,0.006802344295602146,0.7772179037168034,0.9913237645164816,0.0004436910775523741,312,True,0.006802344295602146,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,46,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.0002249988610856235,official GSplatLoader.query_distance safety h value; not meters,0.8543692231178284,335,stopped_before_goal,2.1763738077967913e-05,3.187628462910652e-05,0.0,0.0,0.0,0.0,0.0,0,5.842578942887485,,-0.4623684764590796,0.056361728852324,0.04204238159469169,0.3023684764590795,-0.11636172885232404,0.05795761840530833,0.3091695308685303,-0.11636187136173248,0.05795760452747345,0.7841615233883502,0.006801054410958011,0.7773604689773922,0.9913269725584459,0.0004473184932341176,317,True,0.006801054410958011,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,47,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.00022564511164091527,official GSplatLoader.query_distance safety h value; not meters,0.8457056283950806,339,stopped_before_goal,2.1775453667373434e-05,3.196727484464645e-05,0.0,0.0,0.0,0.0,0.0,0,5.923825263045728,,-0.4670760443611466,0.03193654722155316,0.040001258723261254,0.30707604436114655,-0.09193654722155337,0.05999874127673875,0.3137412667274475,-0.09193650633096695,0.059998735785484314,0.7842549963554435,0.006665222366428652,0.7775897739890149,0.9915012050960428,0.000831358159509316,321,True,0.006665222366428652,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,48,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.00022662064293399453,official GSplatLoader.query_distance safety h value; not meters,0.8292359113693237,341,stopped_before_goal,2.1747553781155617e-05,3.156810998916626e-05,0.0,0.0,0.0,0.0,0.0,0,5.983915195800364,,-0.47022499364864917,0.007261968975239515,0.04185424047949665,0.31022499364864914,-0.06726196897523956,0.05814575952050334,0.3171848654747009,-0.0672619417309761,0.05814574286341667,0.7841692506038881,0.006959871826125045,0.7772093787777631,0.9911245285112044,5.0051642234140515e-05,323,True,0.006959871826125045,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,49,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.00019004460773430765,official GSplatLoader.query_distance safety h value; not meters,0.8068643808364868,343,stopped_before_goal,2.1772980472784347e-05,3.204196691513062e-05,0.0,0.0,0.0,0.0,0.0,0,5.957111893221736,,-0.47180264461420857,-0.017562650068757478,0.04687966554301515,0.31180264461420854,-0.04243734993124257,0.05312033445698489,0.31834080815315247,-0.0424373485147953,0.05312033370137215,0.7840248375839209,0.006538163538944128,0.7774866740449768,0.9916607698818671,0.0005226324834736961,324,True,0.006538163538944128,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,50,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.00022499999613501132,official GSplatLoader.query_distance safety h value; not meters,0.8068643808364868,343,stopped_before_goal,2.1869840735770522e-05,3.171842545270919e-05,0.0,0.0,0.0,0.0,0.0,0,5.958322048187256,,-0.47180264461420857,-0.042437349931242596,0.0531203344569849,0.31180264461420854,-0.017562650068757273,0.04687966554301507,0.31834080815315247,-0.01756264455616474,0.046879664063453674,0.7840248375839209,0.006538163538946422,0.7774866740449745,0.9916607698818641,0.0005226324835023974,324,True,0.006538163538946422,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,51,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.00013870603288523853,official GSplatLoader.query_distance safety h value; not meters,0.8292359113693237,341,stopped_before_goal,2.0904258942324395e-05,3.0836090445518494e-05,0.0,0.0,0.0,0.0,0.0,0,5.85227517504245,,-0.47022499364864917,-0.06726196897523959,0.05814575952050334,0.31022499364864914,0.007261968975239716,0.041854240479496645,0.3171848654747009,0.007261970546096563,0.04185425490140915,0.7841692506038881,0.006959871826066909,0.7772093787778211,0.9911245285112784,5.005164820684105e-05,323,True,0.006959871826066909,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,52,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.00022644158161710948,official GSplatLoader.query_distance safety h value; not meters,0.8457056283950806,339,stopped_before_goal,2.1315135808996747e-05,3.077676519751548e-05,0.0,0.0,0.0,0.0,0.0,0,5.752255794592202,,-0.4670760443611466,-0.09193654722155323,0.05999874127673875,0.30707604436114655,0.03193654722155318,0.040001258723261254,0.3137412667274475,0.031936511397361755,0.04000126197934151,0.7842549963554434,0.006665222366398029,0.7775897739890454,0.9915012050960819,0.0008313581588349526,321,True,0.006665222366398029,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,53,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.0002264140493934974,official GSplatLoader.query_distance safety h value; not meters,0.8543692231178284,335,stopped_before_goal,2.145618200302124e-05,3.139013424515724e-05,0.0,0.0,0.0,0.0,0.0,0,5.752451305277646,,-0.4623684764590796,-0.1163617288523239,0.05795761840530833,0.30236847645907955,0.056361728852323864,0.0420423815946917,0.3091695308685303,0.05636186897754669,0.04204239696264267,0.7841615233883502,0.006801054410911619,0.7773604689774386,0.9913269725585051,0.0004473184944309031,317,True,0.006801054410911619,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,54,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.00022544892271980643,official GSplatLoader.query_distance safety h value; not meters,0.8584776520729065,330,stopped_before_goal,2.089967443184419e-05,2.9571494087576868e-05,0.0,0.0,0.0,0.0,0.0,0,5.640393937006593,,-0.456121245656883,-0.1404391622818405,0.05281732556841429,0.296121245656883,0.08043916228184028,0.04718267443158568,0.3029235899448395,0.08043881505727768,0.04718267172574997,0.7840202480124054,0.006802344296819001,0.7772179037155864,0.9913237645149294,0.0004436910841373519,312,True,0.006802344296819001,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,55,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.00022900162730365992,official GSplatLoader.query_distance safety h value; not meters,0.862861692905426,324,stopped_before_goal,2.234669425237326e-05,3.231898881494998e-05,0.0,0.0,0.0,0.0,0.0,0,5.668904428370297,,-0.4483595073480761,-0.1640718961836621,0.0465797985667433,0.2883595073480762,0.10407189618366192,0.05342020143325674,0.29504022002220154,0.10407241433858871,0.05342019721865654,0.7840298407021102,0.006680712694220677,0.7773491280078896,0.9914790071150379,0.0007873962065280305,306,True,0.006680712694220677,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,56,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.0002249036479042843,official GSplatLoader.query_distance safety h value; not meters,0.8666244745254517,316,stopped_before_goal,2.0909683095126212e-05,2.569030039012432e-05,0.0,0.0,0.0,0.0,0.0,0,5.301679482683539,,-0.4391145153133713,-0.1871647698793926,0.04167430145365227,0.2791145153133713,0.12716476987939257,0.05832569854634771,0.28613486886024475,0.12716463208198547,0.05832568183541298,0.7841768097981084,0.007020353548245721,0.7771564562498627,0.9910474864080039,0.000251360946649322,298,True,0.007020353548245721,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,57,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.00023293665435630828,official GSplatLoader.query_distance safety h value; not meters,0.8658742904663086,308,stopped_before_goal,2.2949239650329986e-05,3.337510861456394e-05,0.0,0.0,0.0,0.0,0.0,0,5.493761130608618,,-0.42842349587273004,-0.20962479651714483,0.040011326608169924,0.26842349587273007,0.1496247965171448,0.05998867339183009,0.27513399720191956,0.1496192216873169,0.05998865142464638,0.7842544831778232,0.006710503644903568,0.7775439795329196,0.9914434615436147,0.0007042301844103251,290,True,0.006710503644903568,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,58,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.000188123231055215,official GSplatLoader.query_distance safety h value; not meters,0.8572981357574463,298,stopped_before_goal,2.1729499551673863e-05,3.147064708173275e-05,0.0,0.0,0.0,0.0,0.0,0,5.188313041813672,,-0.416329497988111,-0.23136153749677532,0.04223853535708243,0.25632949798811094,0.17136153749677546,0.05776146464291756,0.263226181268692,0.17139315605163574,0.05776144936680794,0.784153659261763,0.006896755759477881,0.777256903502285,0.9912048414516476,0.0001950646827145222,280,True,0.006896755759477881,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
stonehenge,no_filter,59,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,True,-0.00022484248620457947,official GSplatLoader.query_distance safety h value; not meters,0.8443388938903809,287,stopped_before_goal,2.1496398264107388e-05,3.06570902466774e-05,0.0,0.0,0.0,0.0,0.0,0,4.962180254980922,,-0.40288121992049447,-0.2522874666342061,0.04748852012818921,0.24288121992049438,0.19228746663420618,0.05251147987181084,0.24990889430046082,0.19214420020580292,0.05251148343086243,0.784016090475563,0.00702913454561489,0.776986955929948,0.9910344511662366,0.00044903035321788886,269,True,0.00702913454561489,800,0.001,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False; max_steps timeout follows run.py loose success behavior,0.015,0.05,ball-to-ellipsoid
