scene,trial,step,candidate_budget,candidate_count_total,candidate_count_forced_near,candidate_count_forced_heading,candidate_count_risk_ranked,candidate_count_final,fallback_used,v1_insertion_level,near_distance_threshold,heading_distance_threshold,heading_cos_threshold,risk_score_name,fallback_reason,min_safety_h_step,runtime_step,control_deviation,active_constraints_count
stonehenge,0,35,2000,116446,2649,7661,0,9362,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0012866195756942034,0.032739873975515366,0.007049220614135265,111
stonehenge,0,36,2000,116446,2633,7673,0,9427,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0013072430156171322,0.03281225077807903,0.0074562737718224525,115
stonehenge,0,37,2000,116446,2607,7673,0,9513,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0013265818124637008,0.03285616636276245,0.0073561640456318855,105
stonehenge,0,38,2000,116446,2612,7670,0,9645,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0013320950092747808,0.0331149585545063,0.006835724227130413,111
stonehenge,0,39,2000,116446,2607,7763,0,9822,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0013401759788393974,0.03302108496427536,0.005965264048427343,115
stonehenge,0,40,2000,116446,2605,7836,0,9915,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0013577387435361743,0.03338989429175854,0.006216120440512896,120
stonehenge,0,41,2000,116446,2588,7570,0,9549,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0013854148564860225,0.033488115295767784,0.008623573929071426,132
stonehenge,0,42,2000,116446,2580,7605,0,9477,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.001423584297299385,0.03326369263231754,0.01028190366923809,151
stonehenge,0,43,2000,116446,2554,7401,0,9197,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0014725584769621491,0.033532653003931046,0.011340887285768986,147
stonehenge,0,44,2000,116446,2519,7208,0,8937,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0015325989807024598,0.034026676788926125,0.011915279552340508,162
stonehenge,0,45,2000,116446,2485,7456,0,9133,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0016039460897445679,0.034247761592268944,0.012091660872101784,160
stonehenge,0,46,2000,116446,2449,7537,0,9169,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0016868234379217029,0.033796314150094986,0.011933167465031147,155
stonehenge,0,47,2000,116446,2408,7514,0,9106,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0017814537277445197,0.03389816917479038,0.011484237387776375,151
stonehenge,0,48,2000,116446,2360,7462,0,9012,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.001888058497570455,0.03364469110965729,0.01077328622341156,143
stonehenge,0,49,2000,116446,2310,7373,0,8889,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.002006867900490761,0.033575281500816345,0.009799249470233917,164
stonehenge,0,50,2000,116446,2257,7341,0,8804,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0021381236147135496,0.03389759734272957,0.009777065366506577,164
stonehenge,0,51,2000,116446,2191,7320,0,8761,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.002278972649946809,0.03432605229318142,0.013414147309958935,158
stonehenge,0,52,2000,116446,2120,7305,0,8742,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0024238317273557186,0.03358345292508602,0.01705869846045971,160
stonehenge,0,53,2000,116446,2083,7315,0,8773,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0025533537846058607,0.034544652327895164,0.02004172094166279,169
stonehenge,0,54,2000,116446,2007,7218,0,8684,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0025649573653936386,0.03327561728656292,0.022528832778334618,154
stonehenge,0,55,2000,116446,1924,6942,0,8397,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0025692989584058523,0.03317961096763611,0.02464279718697071,142
stonehenge,0,56,2000,116446,1862,6728,0,8187,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0025498466566205025,0.032228557392954826,0.02647584117949009,156
stonehenge,0,57,2000,116446,1795,6874,0,8352,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0025331215001642704,0.03323702700436115,0.028096819296479225,153
stonehenge,0,58,2000,116446,1729,7373,0,8850,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.002524029463529587,0.03314138576388359,0.02955743670463562,162
stonehenge,0,59,2000,116446,1657,7720,0,9202,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.002522318856790662,0.03332524560391903,0.030896814540028572,174
stonehenge,0,60,2000,116446,1597,7705,0,9177,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0025273726787418127,0.03317865543067455,0.032144688069820404,170
stonehenge,0,61,2000,116446,1532,7734,0,9172,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.002515189815312624,0.03364013507962227,0.033323563635349274,171
stonehenge,0,62,2000,116446,1466,7853,0,9236,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0025100780185312033,0.033312296494841576,0.03445076569914818,173
stonehenge,0,63,2000,116446,1403,7933,0,9263,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0025118589401245117,0.03361050970852375,0.03553922846913338,188
stonehenge,0,64,2000,116446,1349,8023,0,9297,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0025203642435371876,0.03345745988190174,0.03659890219569206,183
stonehenge,0,65,2000,116446,1323,8109,0,9357,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0025247351732105017,0.03444470278918743,0.03763708472251892,174
stonehenge,0,66,2000,116446,1296,7993,0,9213,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0025215772911906242,0.03321085311472416,0.03865908831357956,169
stonehenge,0,67,2000,116446,1245,7918,0,9090,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0025233812630176544,0.0340301264077425,0.03966861218214035,174
stonehenge,0,68,2000,116446,1224,7701,0,8853,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0025141260121017694,0.03337382338941097,0.04066772013902664,176
stonehenge,0,69,2000,116446,1194,7275,0,8382,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0024983943440020084,0.03360873647034168,0.04165733978152275,164
stonehenge,0,70,2000,116446,1170,7168,0,8247,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0024770412128418684,0.03326888009905815,0.04263729602098465,153
stonehenge,0,71,2000,116446,1177,7091,0,8164,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0024614494759589434,0.033096157014369965,0.04360625892877579,184
stonehenge,0,72,2000,116446,1192,7140,0,8208,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.002451433567330241,0.03353728912770748,0.04456199333071709,190
stonehenge,0,73,2000,116446,1205,7192,0,8248,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.002446845406666398,0.032979151234030724,0.04550118371844292,170
stonehenge,0,74,2000,116446,1213,7243,0,8284,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.002444341778755188,0.03288573771715164,0.04641939327120781,143
stonehenge,0,75,2000,116446,1221,7285,0,8312,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0024346155114471912,0.03261805512011051,0.04731178283691406,151
stonehenge,0,76,2000,116446,1254,7346,0,8370,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0024285493418574333,0.03296842239797115,0.048221953213214874,159
stonehenge,0,77,2000,116446,1275,7418,0,8440,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0024261842481791973,0.03365262784063816,0.0490926168859005,192
stonehenge,0,78,2000,116446,1293,7465,0,8475,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.002416518284007907,0.03328833915293217,0.0499112643301487,200
stonehenge,0,79,2000,116446,1312,7520,0,8522,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.002403917722404003,0.03325585834681988,0.05067158117890358,194
stonehenge,0,80,2000,116446,1336,7567,0,8562,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.002397254342213273,0.03347100876271725,0.05136679857969284,198
stonehenge,0,81,2000,116446,1352,7612,0,8595,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0023960021790117025,0.033600907772779465,0.05202696472406387,193
stonehenge,0,82,2000,116446,1357,7652,0,8620,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.002373253693804145,0.03386620245873928,0.052860550582408905,214
stonehenge,0,83,2000,116446,1369,7671,0,8630,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0022684596478939056,0.033796416595578194,0.05363777279853821,218
stonehenge,0,84,2000,116446,1378,7710,0,8650,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0021687541157007217,0.03362003713846207,0.055361200124025345,220
stonehenge,0,85,2000,116446,1392,7784,0,8708,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.002074234886094928,0.034213777631521225,0.05838703736662865,232
stonehenge,0,86,2000,116446,1410,7844,0,8761,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0019852847326546907,0.03365539573132992,0.06078221648931503,229
stonehenge,0,87,2000,116446,1427,7890,0,8794,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0019020541803911328,0.03395606949925423,0.0626721903681755,236
stonehenge,0,88,2000,116446,1434,7898,0,8783,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0018245246028527617,0.03390380181372166,0.05987578630447388,236
stonehenge,0,89,2000,116446,1458,7924,0,8811,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.001751634874381125,0.033869793638587,0.05666177347302437,222
stonehenge,0,90,2000,116446,1474,7933,0,8814,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0016824156045913696,0.033818742260336876,0.054587315768003464,220
stonehenge,0,91,2000,116446,1488,7950,0,8814,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0016142387175932527,0.03373078443109989,0.053086332976818085,215
stonehenge,0,92,2000,116446,1496,7940,0,8797,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0015474268002435565,0.03382223844528198,0.05329224094748497,215
stonehenge,0,93,2000,116446,1510,7949,0,8792,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0014834455214440823,0.034216566011309624,0.054831814020872116,218
stonehenge,0,94,2000,116446,1528,7955,0,8791,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0014224718324840069,0.03358687646687031,0.05605032294988632,224
stonehenge,0,95,2000,116446,1543,7951,0,8768,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.001364684198051691,0.03360872343182564,0.05685605853796005,215
stonehenge,0,96,2000,116446,1572,7960,0,8771,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0013101680669933558,0.03347884304821491,0.05784248188138008,212
stonehenge,0,97,2000,116446,1589,7936,0,8739,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.001258825184777379,0.03345409408211708,0.05895299091935158,202
stonehenge,0,98,2000,116446,1618,7923,0,8725,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0012107528746128082,0.033273788169026375,0.059729889035224915,199
stonehenge,0,99,2000,116446,1635,7904,0,8698,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0011659993324428797,0.03351400047540665,0.06022156774997711,192
stonehenge,0,100,2000,116446,1651,7882,0,8669,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0011245901696383953,0.03311159834265709,0.06046061962842941,183
stonehenge,0,101,2000,116446,1667,7867,0,8644,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.001086555770598352,0.03285720758140087,0.0604676827788353,188
stonehenge,0,102,2000,116446,1677,7848,0,8619,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.001051940256729722,0.03337795287370682,0.060254015028476715,180
stonehenge,0,103,2000,116446,1685,7836,0,8603,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0010208114981651306,0.03334205970168114,0.059823229908943176,168
stonehenge,0,104,2000,116446,1711,7827,0,8601,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0009932551765814424,0.03339466080069542,0.059172894805669785,163
stonehenge,0,105,2000,116446,1738,7824,0,8614,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0009693658212199807,0.03431611694395542,0.058295030146837234,162
stonehenge,0,106,2000,116446,1748,7834,0,8630,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0009492415701970458,0.033373693004250526,0.057176634669303894,148
stonehenge,0,107,2000,116446,1761,7844,0,8652,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0009329799795523286,0.032804710790514946,0.0558430477976799,143
stonehenge,0,108,2000,116446,1779,7849,0,8667,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0009205478709191084,0.03310339152812958,0.054375194013118744,134
