scene,method,rows,success_count,collision_count,collision_free_count,stopped_before_goal_count,solver_failed_count,min_safety_h_min,min_safety_h_mean,goal_distance_reduction_ratio_mean,final_goal_distance_mean,closest_goal_distance_mean,num_steps_mean,runtime_mean_mean,runtime_p95_mean,intervention_rate_mean,control_deviation_mean_mean,active_constraints_mean_mean,qp_infeasible_count_sum
stonehenge,no_filter,3,0,3,0,3,0,-0.00022701872512698174,-0.00022588240002126744,0.9913371756492282,0.0067925976950295635,0.00042296529240988897,341.6666666666667,1.8452900249966837e-05,2.0169559866189955e-05,0.0,0.0,0.0,0
stonehenge,risk_aware_v1_pre_cbf,3,0,0,3,3,0,0.0008069268660619855,0.0009905818151310086,0.4018284973206914,0.4690529903811989,0.4690529903811989,181.0,0.03497561287391282,0.03830439752588669,0.9581264057579847,0.05253257814685012,255.22405083220872,0
stonehenge,safer_splat_filter,3,0,0,3,3,0,0.0008069269824773073,0.0009905836001659434,0.4018082982258126,0.4690688264632958,0.4690688264632958,181.0,0.057701046154848994,0.06662259222939611,0.9591520467836258,0.05253575512589793,416.41058929374714,0
