scene,method,rows,success_count,collision_count,collision_free_count,stopped_before_goal_count,solver_failed_count,min_safety_h_min,min_safety_h_mean,goal_distance_reduction_ratio_mean,final_goal_distance_mean,closest_goal_distance_mean,num_steps_mean,runtime_mean_mean,runtime_p95_mean,intervention_rate_mean,control_deviation_mean_mean,active_constraints_mean_mean,qp_infeasible_count_sum
stonehenge,risk_aware_v1_pre_cbf,20,0,0,20,20,0,0.00033367096330039203,0.0007631133310496807,0.5711932212279536,0.3362360231401294,0.3353125535253042,247.75,0.039562822923552725,0.04396540828049183,0.9111354771095204,0.05933766929005816,424.45874139825327,0
