scene,method,rows,success_count,collision_count,collision_free_count,stopped_before_goal_count,solver_failed_count,min_safety_h_min,min_safety_h_mean,goal_distance_reduction_ratio_mean,final_goal_distance_mean,closest_goal_distance_mean,num_steps_mean,runtime_mean_mean,runtime_p95_mean,intervention_rate_mean,control_deviation_mean_mean,active_constraints_mean_mean,qp_infeasible_count_sum
stonehenge,risk_aware_topk_v0,20,0,0,20,20,0,0.0003336713125463575,0.0007631136802956461,0.5711932778092528,0.33623597877324307,0.33531257190967534,247.75,0.0599662861631554,0.06892201171722262,0.9111630777212097,0.059337660653138447,289.56293132909786,0
