scene,method,rows,success_count,collision_count,collision_free_count,stopped_before_goal_count,solver_failed_count,min_safety_h_min,min_safety_h_mean,goal_distance_reduction_ratio_mean,final_goal_distance_mean,closest_goal_distance_mean,num_steps_mean,runtime_mean_mean,runtime_p95_mean,intervention_rate_mean,control_deviation_mean_mean,active_constraints_mean_mean,qp_infeasible_count_sum
stonehenge,safer_splat_filter,3,0,0,3,3,0,0.0008069269824773073,0.0009905836001659434,0.4018082982258126,0.4690688264632958,0.4690688264632958,181.0,0.05884126803794146,0.06789940701176723,0.9591520467836258,0.05253575512589793,416.41058929374714,0
