scene,method,trial,checkpoint,gaussian_count,success,collision,collision_free,stop_reason,min_safety_h,min_safety_h_note,goal_distance_reduction_ratio,initial_goal_distance,final_goal_distance,closest_goal_distance,closest_goal_step,num_steps,runtime_mean,runtime_p95,intervention_rate,control_deviation_mean,control_deviation_max,active_constraints_mean,active_constraints_p95,qp_infeasible_count,seconds_total,error,success_definition
stonehenge,safer_splat_filter,0,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008511263877153397,official GSplatLoader.query_distance safety h value; not meters,0.8150653908716482,0.784,0.14498873355662784,0.14498873355662784,325,325,0.059874903723024404,0.06964456718415023,0.9046153846153846,0.02506676092467719,0.07492418587207794,316.7938461538462,485.0,0,26.58600282203406,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,1,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008069269824773073,official GSplatLoader.query_distance safety h value; not meters,0.19687965977773483,0.7840896733951637,0.6297183652618886,0.6297183652618886,114,114,0.05817996146026672,0.065804212866351,0.9824561403508771,0.06708244783856405,0.1060621365904808,447.2456140350877,905.4,0,9.07463151216507,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,2,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.001313697430305183,official GSplatLoader.query_distance safety h value; not meters,0.19347984402805463,0.7842325773112758,0.6324993805713709,0.6324993805713709,104,104,0.05846893893053325,0.06824944098480046,0.9903846153846154,0.06545805661445254,0.08727268874645233,485.1923076923077,981.6499999999997,0,8.2841641549021,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
