scene,trial,step,candidate_budget,candidate_count_total,candidate_count_forced_near,candidate_count_forced_heading,candidate_count_risk_ranked,candidate_count_final,fallback_used,v1_insertion_level,near_distance_threshold,heading_distance_threshold,heading_cos_threshold,risk_score_name,fallback_reason,min_safety_h_step,runtime_step,control_deviation,active_constraints_count
flight,0,90,2000,281756,296,22831,0,22836,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0006804432487115264,0.062135739251971245,0.09306911379098892,167
flight,0,91,2000,281756,359,22886,0,22891,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0006530242972075939,0.06175142899155617,0.09385553002357483,160
flight,0,92,2000,281756,411,22932,0,22937,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0006265459815040231,0.062147414311766624,0.09458106756210327,158
flight,0,93,2000,281756,452,22996,0,23001,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0006012296071276069,0.06195960007607937,0.09521710127592087,156
flight,1,1,2000,281756,0,16588,0,16590,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.02279922366142273,0.07086832448840141,7.450580596923828e-09,90
flight,1,2,2000,281756,0,16588,0,16590,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.02272982709109783,0.06161300651729107,1.053671194739536e-08,90
flight,1,3,2000,281756,0,16674,0,16676,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.022599011659622192,0.05858033150434494,1.666000493116826e-08,91
flight,1,4,2000,281756,0,16829,0,16831,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.02241472713649273,0.05967917665839195,1.666000493116826e-08,92
flight,1,5,2000,281756,0,17069,0,17071,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.022184791043400764,0.05935247801244259,1.666000493116826e-08,98
flight,1,6,2000,281756,0,17344,0,17346,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.02191668003797531,0.05927722342312336,0.0,97
flight,1,7,2000,281756,0,17706,0,17709,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.021591823548078537,0.0698485765606165,0.0,97
flight,1,8,2000,281756,0,18093,0,18096,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.021230245009064674,0.06024057790637016,0.0,87
flight,1,9,2000,281756,0,18622,0,18625,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.020844534039497375,0.064633434638381,0.0,93
flight,1,10,2000,281756,0,19160,0,19163,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.02044028416275978,0.06504864804446697,0.0,97
flight,1,11,2000,281756,0,19654,0,19657,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.020022792741656303,0.06396745704114437,0.0,91
flight,1,12,2000,281756,0,20127,0,20130,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.019597118720412254,0.061368582770228386,3.725290298461914e-09,96
flight,1,13,2000,281756,0,20771,0,20774,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.019168168306350708,0.06200908683240414,2.63417798684884e-09,108
flight,1,14,2000,281756,0,21361,0,21364,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.018731776624917984,0.061955468729138374,5.587935447692871e-09,102
flight,1,15,2000,281756,0,23059,0,23062,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.018277376890182495,0.06231043487787247,5.587935447692871e-09,108
flight,1,16,2000,281756,0,25954,0,25956,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.017806755378842354,0.06397509016096592,7.1080110686239095e-09,138
flight,1,17,2000,281756,0,21825,0,21830,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.017187772318720818,0.06263299845159054,3.42063017910732e-08,139
flight,1,18,2000,281756,0,16201,0,16206,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.016579490154981613,0.06062977574765682,8.119082295365843e-09,156
flight,1,19,2000,281756,0,12398,0,12406,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.015984002500772476,0.05733773857355118,1.31708899342442e-09,126
flight,1,20,2000,281756,0,10210,0,10222,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.015402797609567642,0.05834909528493881,2.0825006163960325e-09,126
flight,1,21,2000,281756,0,8366,0,8379,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.014836890622973442,0.05569767579436302,2.0825006163960325e-09,114
flight,1,22,2000,281756,0,6980,0,6994,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.014286883175373077,0.053560493513941765,2.9451006078318187e-09,102
flight,1,23,2000,281756,0,6158,0,6172,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.013753088191151619,0.05361750349402428,8.011539875951712e-09,108
flight,1,24,2000,281756,0,6050,0,6064,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.013235572725534439,0.05327188782393932,1.5859852098287774e-08,114
flight,1,25,2000,281756,0,6015,0,6029,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.012649906799197197,0.05410284921526909,6.357598181239155e-08,96
flight,1,26,2000,281756,0,6045,0,6059,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.012078855186700821,0.054639916867017746,4.2321413928902984e-08,102
flight,1,27,2000,281756,0,6102,0,6116,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.011525053530931473,0.05691775865852833,5.217484755348778e-08,105
flight,1,28,2000,281756,0,6178,0,6192,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.010988490656018257,0.054274532943964005,1.0412503081980162e-09,111
flight,1,29,2000,281756,0,6282,0,6296,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.010469179600477219,0.05376298353075981,7.780027999615413e-08,94
flight,1,30,2000,281756,0,6429,0,6443,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.009967194870114326,0.05287235230207443,0.013191210106015205,91
flight,1,31,2000,281756,0,6754,0,6768,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.009485260583460331,0.05332580767571926,0.028162794187664986,113
flight,1,32,2000,281756,0,8246,0,8260,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.009027188643813133,0.057722363620996475,0.019829092547297478,118
flight,1,33,2000,281756,0,9744,0,9757,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.008593790233135223,0.05951200798153877,1.6554349713260308e-05,113
flight,1,34,2000,281756,0,10021,0,10034,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.008186304941773415,0.058361755684018135,2.3283064365386963e-09,162
flight,1,35,2000,281756,0,9878,0,9891,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.007808955851942301,0.05855396203696728,1.3969838619232178e-09,169
flight,1,36,2000,281756,0,9355,0,9368,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.007465069647878408,0.059039656072854996,2.3283064365386963e-09,162
flight,1,37,2000,281756,0,8976,0,8990,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.00715714180842042,0.05710333399474621,1.3969838619232178e-09,150
flight,1,38,2000,281756,0,8295,0,8311,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.006886919494718313,0.0584091879427433,9.313225746154785e-10,136
flight,1,39,2000,281756,0,7919,0,7935,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.006655492354184389,0.05752299539744854,9.313225746154785e-10,121
flight,1,40,2000,281756,0,7641,0,7657,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.006463376339524984,0.054209254682064056,9.209769302742643e-08,121
flight,1,41,2000,281756,0,7463,0,7479,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0063106040470302105,0.05368037521839142,2.4750237415105403e-09,110
flight,1,42,2000,281756,0,7504,0,7519,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.006196795497089624,0.05407299846410751,1.890521694747349e-08,114
flight,1,43,2000,281756,0,7724,0,7739,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0061212400905787945,0.05399712175130844,0.00221729907207191,106
flight,1,44,2000,281756,0,8064,0,8078,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.005804799031466246,0.054674625396728516,0.00979030504822731,106
flight,1,45,2000,281756,0,8727,0,8741,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.005430807359516621,0.055941421538591385,0.015928346663713455,105
flight,1,46,2000,281756,0,9570,0,9585,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0050757103599607944,0.05611060746014118,0.020879220217466354,110
flight,1,47,2000,281756,0,10667,0,10682,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0047403862699866295,0.05822044797241688,0.02482517436146736,117
flight,1,48,2000,281756,0,11790,0,11805,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.004425137769430876,0.05742146074771881,0.035738226026296616,114
flight,1,49,2000,281756,0,13298,0,13313,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.004132483620196581,0.06008791923522949,0.03669813275337219,112
flight,1,50,2000,281756,0,14625,0,14641,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.003861116711050272,0.06158624216914177,0.04673007130622864,117
flight,1,51,2000,281756,0,16273,0,16287,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.003612940665334463,0.06128487177193165,0.05512474477291107,119
flight,1,52,2000,281756,0,17792,0,17805,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.00338918250054121,0.06506876088678837,0.05250825732946396,124
flight,1,53,2000,281756,0,19593,0,19603,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0031868107616901398,0.06361194513738155,0.06332166492938995,128
flight,1,54,2000,281756,0,21788,0,21795,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0030064783059060574,0.06557981483638287,0.060833945870399475,135
flight,1,55,2000,281756,0,23516,0,23522,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.002845234237611294,0.06770361214876175,0.059066157788038254,144
flight,1,56,2000,281756,0,24684,0,24690,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0027006897144019604,0.06540983356535435,0.058680251240730286,149
flight,1,57,2000,281756,0,25500,0,25504,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0025697657838463783,0.06399780698120594,0.057903170585632324,158
flight,1,58,2000,281756,0,26097,0,26101,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0024511562660336494,0.06638377904891968,0.05748549476265907,172
flight,1,59,2000,281756,0,26440,0,26444,False,partial_pre_cbf,0.05,0.25,0.5,risk_v2_hybrid,,0.0023437580093741417,0.06719145737588406,0.05734628066420555,180
