ablation_id,candidate_budget,near_distance_threshold,risk_score,scene,method,trial,checkpoint,gaussian_count,success,collision,collision_free,stop_reason,min_safety_h,min_safety_h_note,goal_distance_reduction_ratio,initial_goal_distance,final_goal_distance,closest_goal_distance,closest_goal_step,num_steps,runtime_mean,runtime_p95,intervention_rate,control_deviation_mean,control_deviation_max,active_constraints_mean,active_constraints_p95,qp_infeasible_count,seconds_total,error,success_definition
A_budget1000_near008_hybrid,1000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,19,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0007775092963129282,official GSplatLoader.query_distance safety h value; not meters,0.9916565864018562,0.7840603005550516,0.006541739373415704,0.0005448190769095437,386,405,0.04020099815579108,0.049253737181425096,0.5851851851851851,0.02493418722529263,0.09945675730705261,394.4148148148148,669.0,0,23.470777861773968,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
B_budget2000_near008_hybrid,2000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,0,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008511258056387305,official GSplatLoader.query_distance safety h value; not meters,0.8151260834788997,0.784,0.1449411505525427,0.1449411505525427,325,325,0.035492935851216316,0.04194509834051132,0.9015384615384615,0.02505720689320078,0.07496394962072372,191.84,381.0,0,17.009768690913916,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
B_budget2000_near008_hybrid,2000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,1,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008069268660619855,official GSplatLoader.query_distance safety h value; not meters,0.19687967863455672,0.7840896733951637,0.6297183504764493,0.6297183504764493,114,114,0.03517378543160463,0.0374775025062263,0.9824561403508771,0.06708249134343965,0.10606218129396439,278.7456140350877,451.7,0,5.907710175961256,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
B_budget2000_near008_hybrid,2000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,2,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0013136927736923099,official GSplatLoader.query_distance safety h value; not meters,0.19347972984861803,0.7842325773112758,0.6324994701146047,0.6324994701146047,104,104,0.03539327646677311,0.03833328830078244,0.9903846153846154,0.06545803620390994,0.08727269619703293,295.08653846153845,540.9499999999997,0,5.4251319002360106,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
B_budget2000_near008_hybrid,2000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,3,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008008615113794804,official GSplatLoader.query_distance safety h value; not meters,0.22796674574393724,0.7842277798056816,0.6054499249213874,0.6054499249213874,123,123,0.03571664167916387,0.03952405545860529,0.991869918699187,0.06581280356947398,0.0878601223230362,349.0569105691057,657.7999999999995,0,6.429453840479255,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
B_budget2000_near008_hybrid,2000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,4,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.000838529085740447,official GSplatLoader.query_distance safety h value; not meters,0.819616646662365,0.784082025527739,0.14143534505645874,0.14143534505645874,357,357,0.03681887125372052,0.040052419900894164,0.9439775910364145,0.03918884664926572,0.07863824814558029,239.00840336134453,530.0,0,19.304076448082924,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
B_budget2000_near008_hybrid,2000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,5,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0007147289579734206,official GSplatLoader.query_distance safety h value; not meters,0.291468214955073,0.7840002568014284,0.5554891014271972,0.5554891014271972,170,170,0.036653198236051725,0.04013527138158679,0.9588235294117647,0.06462932360046285,0.0978928729891777,381.16470588235296,565.0,0,9.161776604130864,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
B_budget2000_near008_hybrid,2000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,6,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0005385838449001312,official GSplatLoader.query_distance safety h value; not meters,0.5703960814766261,0.7840974736682284,0.3368513471921489,0.3368513471921489,243,243,0.03651802306189949,0.03867917582392692,0.9218106995884774,0.05751680531268924,0.1121610477566719,240.20987654320987,357.6999999999995,0,13.06335661560297,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
B_budget2000_near008_hybrid,2000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,7,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.000874209450557828,official GSplatLoader.query_distance safety h value; not meters,0.5912355676463673,0.7842369518727405,0.3205681724630039,0.3205681724630039,225,225,0.03664074713157283,0.03930400237441063,0.8933333333333333,0.047559674913786536,0.08738937973976135,237.10222222222222,388.0,0,12.108522856608033,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
B_budget2000_near008_hybrid,2000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,8,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0006320524262264371,official GSplatLoader.query_distance safety h value; not meters,0.8225472634112168,0.7842225786662452,0.13916244267903752,0.13916244267903752,331,331,0.03718815322436415,0.039925902150571346,0.9274924471299094,0.04766107421321072,0.08338262140750885,222.74320241691842,371.0,0,18.067106990143657,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
B_budget2000_near008_hybrid,2000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,9,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0011710308026522398,official GSplatLoader.query_distance safety h value; not meters,0.7953933338982863,0.7840745608661205,0.16042688187398207,0.16042688187398207,303,303,0.03699989007669117,0.04037350472062826,0.9075907590759076,0.04676627600660257,0.09014105051755905,243.25412541254124,407.0,0,16.451315646991134,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
B_budget2000_near008_hybrid,2000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,10,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0005090693011879921,official GSplatLoader.query_distance safety h value; not meters,0.666969936162392,0.7840010261711613,0.26109591179453207,0.26109591179453207,264,264,0.03663070259305338,0.04024729132652283,0.9772727272727273,0.06885046471714595,0.11730299890041351,259.5378787878788,418.5999999999999,0,14.238928621634841,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
B_budget2000_near008_hybrid,2000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,11,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.00046902571921236813,official GSplatLoader.query_distance safety h value; not meters,0.8285144651718557,0.7841053949339123,0.13446273301187525,0.13446273301187525,346,346,0.0374369213594436,0.04091855604201555,0.9942196531791907,0.0742717904444025,0.1162731945514679,281.82947976878614,439.75,0,18.915916044265032,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
B_budget2000_near008_hybrid,2000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,12,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.00033367317519150674,official GSplatLoader.query_distance safety h value; not meters,0.8350878095564164,0.7842408858824762,0.12933088232629558,0.12933088232629558,364,364,0.037658604429932414,0.042209696117788555,0.9972527472527473,0.07873182724103597,0.11821987479925156,301.68131868131866,570.9499999999998,0,20.01007479429245,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
B_budget2000_near008_hybrid,2000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,13,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0007767596980556846,official GSplatLoader.query_distance safety h value; not meters,0.24637738189676167,0.7842169948283072,0.5910036648035626,0.5910036648035626,123,123,0.036961202577846804,0.040655804239213465,1.0,0.09082942089535356,0.1130853220820427,352.9024390243902,643.1999999999998,0,6.652927216142416,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
B_budget2000_near008_hybrid,2000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,14,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0010722634615376592,official GSplatLoader.query_distance safety h value; not meters,0.24924553097973762,0.7840673094735207,0.5886420365999387,0.5886420365999387,115,115,0.03774624207745428,0.040885822661221025,0.991304347826087,0.0790800161597733,0.11641155183315277,292.90434782608696,412.7,0,6.362771756947041,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
B_budget2000_near008_hybrid,2000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,15,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0005723289214074612,official GSplatLoader.query_distance safety h value; not meters,0.25073193855695625,0.7840023050097159,0.5874278872415077,0.5874278872415077,128,128,0.0363522741390625,0.038165328092873096,0.984375,0.08018666302523102,0.11611973494291306,316.3046875,405.95,0,6.800596823915839,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
B_budget2000_near008_hybrid,2000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,16,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0010280694114044309,official GSplatLoader.query_distance safety h value; not meters,0.048988729643191606,0.7841134052928949,0.7457006856713989,0.7457006856713989,39,39,0.035661652349890806,0.03726903684437275,0.9487179487179487,0.09343978431923425,0.12002342194318771,319.5128205128205,405.70000000000005,0,2.0384728629142046,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
B_budget2000_near008_hybrid,2000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,17,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0004925734829157591,official GSplatLoader.query_distance safety h value; not meters,0.9916430048389855,0.7842443635063541,0.006553926350875512,0.0006158793619378364,446,465,0.038023727471309325,0.04518445692956447,0.7010752688172043,0.041445223476595454,0.10919448733329773,357.6774193548387,716.0,0,25.523296793922782,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
B_budget2000_near008_hybrid,2000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,18,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0006951885297894478,official GSplatLoader.query_distance safety h value; not meters,0.9912444817386515,0.7842110507680883,0.006866174175751254,0.0003226852610768305,393,411,0.03820107732231019,0.04602174274623394,0.5815085158150851,0.02797822886441123,0.10335343331098557,369.8661800486618,669.0,0,22.608939316123724,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
B_budget2000_near008_hybrid,2000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,19,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0007774989353492856,official GSplatLoader.query_distance safety h value; not meters,0.9916562443032274,0.7840603005550516,0.006542007599369384,0.0005455243608589394,386,405,0.04054451666220471,0.048793161660432814,0.5851851851851851,0.02493433109870656,0.09945706278085709,395.78765432098766,671.0,0,23.444946087896824,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
C_budget5000_near008_hybrid,5000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,0,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008511256892234087,official GSplatLoader.query_distance safety h value; not meters,0.8150653909392018,0.784,0.14498873350366584,0.14498873350366584,325,325,0.036318946211383894,0.04250408485531807,0.9046153846153846,0.025066749248798842,0.07492418587207794,201.71076923076924,383.8,0,17.402798783034086,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
C_budget5000_near008_hybrid,5000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,1,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008069268660619855,official GSplatLoader.query_distance safety h value; not meters,0.19687967863455672,0.7840896733951637,0.6297183504764493,0.6297183504764493,114,114,0.03629500698298216,0.041844237688928844,0.9824561403508771,0.06708248869652285,0.10606218129396439,281.3157894736842,451.7,0,6.095715282484889,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
C_budget5000_near008_hybrid,5000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,2,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0013136934721842408,official GSplatLoader.query_distance safety h value; not meters,0.19347976790856924,0.7842325773112758,0.6324994402667511,0.6324994402667511,104,104,0.03558293067348691,0.03829846223816275,0.9903846153846154,0.06545804437089252,0.08727267384529114,295.8557692307692,540.0999999999997,0,5.459899950772524,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
C_budget5000_near008_hybrid,5000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,3,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008008611621335149,official GSplatLoader.query_distance safety h value; not meters,0.22796676456522744,0.7842277798056816,0.6054499101612087,0.6054499101612087,123,123,0.03689977608439399,0.041357249952852726,0.991869918699187,0.06581281387648906,0.0878601223230362,352.9268292682927,661.7999999999995,0,6.672940526157618,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
C_budget5000_near008_hybrid,5000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,4,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008385727414861321,official GSplatLoader.query_distance safety h value; not meters,0.8194788930581641,0.784082025527739,0.14154335518146424,0.14154335518146424,357,357,0.03700296367395993,0.040047882869839665,0.9467787114845938,0.039229287650985614,0.07863815873861313,247.63025210084032,536.5999999999999,0,19.404106417670846,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
C_budget5000_near008_hybrid,5000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,5,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0007147323340177536,official GSplatLoader.query_distance safety h value; not meters,0.29146825317619324,0.7840002568014284,0.5554890714618291,0.5554890714618291,170,170,0.03696593279566835,0.03876431006938219,0.9588235294117647,0.06462928453012327,0.09789284318685532,389.9,591.0999999999999,0,9.219153843820095,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
C_budget5000_near008_hybrid,5000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,6,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0005385847762227058,official GSplatLoader.query_distance safety h value; not meters,0.5703917635403936,0.7840974736682284,0.33685473287504025,0.33685473287504025,243,243,0.036917330114623156,0.03897212818264961,0.9218106995884774,0.05751893825382911,0.11216102540493011,250.5185185185185,364.2999999999996,0,13.19399763084948,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
C_budget5000_near008_hybrid,5000,0.08,risk_v2_hybrid,stonehenge,risk_aware_v1_pre_cbf,7,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008742101490497589,official GSplatLoader.query_distance safety h value; not meters,0.5912355581337282,0.7842369518727405,0.320568179923167,0.320568179923167,225,225,0.036772926764355764,0.03915796130895614,0.8933333333333333,0.04755968297993506,0.08738944679498672,247.60888888888888,395.4,0,12.154168978333473,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
