scene,method,rows,success_count,collision_count,collision_free_count,stopped_before_goal_count,solver_failed_count,min_safety_h_min,min_safety_h_mean,goal_distance_reduction_ratio_mean,final_goal_distance_mean,closest_goal_distance_mean,num_steps_mean,runtime_mean_mean,runtime_p95_mean,intervention_rate_mean,control_deviation_mean_mean,active_constraints_mean_mean,qp_infeasible_count_sum
stonehenge,risk_aware_v1_pre_cbf,20,0,0,20,20,0,0.00033367154537700117,0.0007634574838448315,0.571140785810244,0.3362771299904927,0.33531010242784964,247.6,0.034781401518130556,0.03878582338336855,0.9049045488066112,0.05930314238665938,176.0924921781824,0
