method,trial,step,time_s,x,y,z,vx,vy,vz,signed_clearance_m,active_pool_size
safer_splat_filter,53,36,1.8,0.04153277724981308,0.06248423084616661,-0.07034939527511597,0.08300585299730301,0.055935464799404144,-0.031696051359176636,0.14318785071372986,96
safer_splat_filter,53,37,1.85,0.04568307101726532,0.06528100371360779,-0.07193420082330704,0.08187180012464523,0.05163633078336716,-0.027854399755597115,0.13944311439990997,96
safer_splat_filter,53,38,1.9000000000000001,0.04977666214108467,0.06786282360553741,-0.07332692295312881,0.08067862689495087,0.04738601669669151,-0.02416125312447548,0.13579556345939636,96
safer_splat_filter,53,39,1.9500000000000002,0.053810592740774155,0.07023212313652039,-0.07453498244285583,0.07943053543567657,0.043221767991781235,-0.02063675969839096,0.13223786652088165,96
safer_splat_filter,53,40,2.0,0.0577821210026741,0.07239320874214172,-0.07556682080030441,0.07812623679637909,0.03917697072029114,-0.017297513782978058,0.12876306474208832,96
safer_splat_filter,53,41,2.0500000000000003,0.06168843433260918,0.07435205578804016,-0.07643169909715652,0.07676011323928833,0.03528151661157608,-0.014156658202409744,0.12536503374576569,96
safer_splat_filter,53,42,2.1,0.06552644073963165,0.07611612975597382,-0.07713953405618668,0.07532583922147751,0.03156149759888649,-0.011223931796848774,0.1220388114452362,96
safer_splat_filter,53,43,2.15,0.06929273158311844,0.07769420742988586,-0.07770073413848877,0.07382021844387054,0.028038546442985535,-0.008505698293447495,0.11878085136413574,96
safer_splat_filter,53,44,2.2,0.0729837417602539,0.07909613847732544,-0.07812602072954178,0.07224538922309875,0.024729270488023758,-0.00600504782050848,0.11558888852596283,96
safer_splat_filter,53,45,2.25,0.07659601420164108,0.08033259958028793,-0.07842627167701721,0.07060891389846802,0.021645119413733482,-0.0037220243830233812,0.11246173083782196,96
safer_splat_filter,53,46,2.3000000000000003,0.08012645691633224,0.0814148560166359,-0.07861237227916718,0.06892254203557968,0.018792690709233284,-0.0016539720818400383,0.10939888656139374,96
safer_splat_filter,53,47,2.35,0.08357258141040802,0.08235449343919754,-0.07869507372379303,0.06720049679279327,0.01617431454360485,0.00020405184477567673,0.10640044510364532,96
safer_splat_filter,53,48,2.4000000000000004,0.08693260699510574,0.08316320925951004,-0.07868487387895584,0.06545786559581757,0.013788764365017414,0.0018588406965136528,0.10346661508083344,96
safer_splat_filter,53,49,2.45,0.09020549803972244,0.08385264873504639,-0.07859193533658981,0.06370936334133148,0.011631976813077927,0.0033186175860464573,0.10059778392314911,96
safer_splat_filter,53,50,2.5,0.09339096397161484,0.08443424850702286,-0.07842600345611572,0.06196851655840874,0.009697695262730122,0.004592653829604387,0.09779435396194458,96
safer_splat_filter,53,51,2.5500000000000003,0.09648939222097397,0.08491913229227066,-0.07819636911153793,0.06024719402194023,0.007978019304573536,0.005690932273864746,0.09505660831928253,96
safer_splat_filter,53,52,2.6,0.09950175136327744,0.08531803637742996,-0.07791182398796082,0.0585554800927639,0.0064638471230864525,0.006623866502195597,0.09238478541374207,96
safer_splat_filter,53,53,2.6500000000000004,0.10242952406406403,0.08564122766256332,-0.07758063077926636,0.05690174922347069,0.005145200528204441,0.007402061950415373,0.08977903425693512,96
safer_splat_filter,53,54,2.7,0.10527461022138596,0.0858984887599945,-0.07721053063869476,0.055292971432209015,0.004011443816125393,0.008036129176616669,0.08723938465118408,96
safer_splat_filter,53,55,2.75,0.1080392599105835,0.0860990583896637,-0.07680872082710266,0.05373510345816612,0.003051399253308773,0.008536540903151035,0.0847657322883606,96
safer_splat_filter,53,56,2.8000000000000003,0.1107260137796402,0.0862516313791275,-0.07638189196586609,0.05223352089524269,0.0022534215822815895,0.008913528174161911,0.08235789835453033,96
safer_splat_filter,53,57,2.85,0.1133376881480217,0.08636429905891418,-0.0759362131357193,0.0507933683693409,0.001605448080226779,0.00917700957506895,0.08001546561717987,96
safer_splat_filter,53,58,2.9000000000000004,0.11587736010551453,0.08644457161426544,-0.07547736167907715,0.04941970854997635,0.0010951233562082052,0.009336554445326328,0.07773785293102264,96
safer_splat_filter,53,59,2.95,0.11834834516048431,0.08649932593107224,-0.07501053065061569,0.048117414116859436,0.0007100033690221608,0.009401366114616394,0.07552425563335419,96
safer_splat_filter,53,60,3.0,0.12075421214103699,0.08653482794761658,-0.07454046607017517,0.04689089208841324,0.0004378510930109769,0.0093802809715271,0.07337363064289093,96
safer_splat_filter,53,61,3.0500000000000003,0.12309875339269638,0.08655671775341034,-0.07407145202159882,0.04574374109506607,0.00026694152620621026,0.009281771257519722,0.07128465175628662,96
safer_splat_filter,53,62,3.1,0.12538594007492065,0.08657006174325943,-0.07360736280679703,0.044678471982479095,0.00018634190200828016,0.009113967418670654,0.06925581395626068,96
safer_splat_filter,53,63,3.1500000000000004,0.12761986255645752,0.08657938241958618,-0.07315166294574738,0.04369647428393364,0.00018605966761242598,0.0088846730068326,0.06728552281856537,96
safer_splat_filter,53,64,3.2,0.12980468571186066,0.08658868819475174,-0.07270742952823639,0.04279811307787895,0.00025710949557833374,0.008601413108408451,0.06537202000617981,96
safer_splat_filter,53,65,3.25,0.13194459676742554,0.08660154044628143,-0.07227735966444016,0.04198295250535011,0.00039141805609688163,0.00827134307473898,0.06351356208324432,96
safer_splat_filter,53,66,3.3000000000000003,0.13404373824596405,0.08662111312150955,-0.07186379283666611,0.041250079870224,0.0005817610071972013,0.007901334203779697,0.061708513647317886,96
safer_splat_filter,53,67,3.35,0.1361062377691269,0.08665020018815994,-0.07146872580051422,0.04059837758541107,0.0008216164424084127,0.007497936487197876,0.05995521321892738,96
safer_splat_filter,53,68,3.4000000000000004,0.13813616335391998,0.08669128268957138,-0.07109382748603821,0.040026769042015076,0.0011049897875636816,0.00706727709621191,0.058252181857824326,96
safer_splat_filter,53,69,3.45,0.14013750851154327,0.08674652874469757,-0.0707404613494873,0.039528314024209976,0.001415145699866116,0.006594172678887844,0.056598011404275894,96
safer_splat_filter,53,70,3.5,0.14211392402648926,0.08681728690862656,-0.07041075080633163,0.03909550607204437,0.0017357759643346071,0.006062541157007217,0.0549914576113224,96
safer_splat_filter,53,71,3.5500000000000003,0.14406870305538177,0.08690407872200012,-0.07010762393474579,0.03873041272163391,0.0020681126043200493,0.005488205701112747,0.05343135818839073,96
safer_splat_filter,53,72,3.6,0.14600522816181183,0.08700748533010483,-0.06983321160078049,0.038435306400060654,0.0024121785536408424,0.004884328227490187,0.05191665515303612,96
safer_splat_filter,53,73,3.6500000000000004,0.14792698621749878,0.08712809532880783,-0.06958899646997452,0.038212791085243225,0.0027671114075928926,0.004261976107954979,0.05039890483021736,96
safer_splat_filter,53,74,3.7,0.14983762800693512,0.0872664526104927,-0.0693758949637413,0.038065917789936066,0.0031314268708229065,0.003630656749010086,0.048800382763147354,96
safer_splat_filter,53,75,3.75,0.1517409235239029,0.08742302656173706,-0.06919436156749725,0.03799828886985779,0.003503201063722372,0.002998724579811096,0.04724689945578575,96
safer_splat_filter,53,76,3.8000000000000003,0.15364083647727966,0.08759818971157074,-0.06904442608356476,0.038014184683561325,0.0038801252376288176,0.002373666735365987,0.04573793336749077,96
safer_splat_filter,53,77,3.85,0.1555415391921997,0.08779219537973404,-0.06892574578523636,0.0381186343729496,0.004259566310793161,0.001762396190315485,0.04427294060587883,96
safer_splat_filter,53,78,3.9000000000000004,0.1574474722146988,0.0880051702260971,-0.06883762776851654,0.03831755369901657,0.004638549406081438,0.0011715085711330175,0.04285139963030815,96
safer_splat_filter,53,79,3.95,0.15936334431171417,0.08823709934949875,-0.06877905130386353,0.038617826998233795,0.005013680551201105,0.0006074956036172807,0.04147282615303993,96
safer_splat_filter,53,80,4.0,0.16129423677921295,0.08848778158426285,-0.06874867528676987,0.039027441293001175,0.00538103561848402,7.701473077759147e-05,0.04013673588633537,96
safer_splat_filter,53,81,4.05,0.16324560344219208,0.08875683695077896,-0.06874482333660126,0.03955557569861412,0.005735991522669792,-0.00041284802136942744,0.03884271904826164,96
safer_splat_filter,53,82,4.1000000000000005,0.1652233749628067,0.08904363960027695,-0.06876546889543533,0.040212731808423996,0.006072964519262314,-0.000854297773912549,0.03759042173624039,96
safer_splat_filter,53,83,4.15,0.16723401844501495,0.08934728801250458,-0.0688081830739975,0.04101079702377319,0.0063851275481283665,-0.001238438650034368,0.03637953847646713,96
safer_splat_filter,53,84,4.2,0.16928455233573914,0.08966654539108276,-0.06887010484933853,0.0419631153345108,0.006664004642516375,-0.0015548646915704012,0.03520985692739487,96
safer_splat_filter,53,85,4.25,0.17138271033763885,0.0899997428059578,-0.06894785165786743,0.04308446869254112,0.006898961029946804,-0.0017911269096657634,0.034081246703863144,96
safer_splat_filter,53,86,4.3,0.17353692650794983,0.09034468978643417,-0.06903740763664246,0.044390980154275894,0.007076564710587263,-0.0019321104045957327,0.03299367427825928,96
safer_splat_filter,53,87,4.3500000000000005,0.17575646936893463,0.09069851785898209,-0.06913401186466217,0.04589982330799103,0.00717981206253171,-0.0019592526368796825,0.031947240233421326,96
safer_splat_filter,53,88,4.4,0.17805145680904388,0.09105750918388367,-0.06923197209835052,0.047628212720155716,0.007186781615018845,-0.0018510960508137941,0.03094210848212242,96
safer_splat_filter,53,89,4.45,0.18043287098407745,0.0914168506860733,-0.06932452321052551,0.049547478556632996,0.007033403031527996,-0.0017285192152485251,0.029978692531585693,96
safer_splat_filter,53,90,4.5,0.1829102486371994,0.09176851809024811,-0.06941094994544983,0.05166492611169815,0.0066847731359303,-0.001592488493770361,0.02906247228384018,96
safer_splat_filter,53,91,4.55,0.18549349904060364,0.09210275858640671,-0.06949057430028915,0.053984664380550385,0.006100790575146675,-0.0014405357651412487,0.028186969459056854,96
safer_splat_filter,53,92,4.6000000000000005,0.1881927251815796,0.09240780025720596,-0.06956259906291962,0.056504711508750916,0.00523489760234952,-0.0012695424957200885,0.027330666780471802,96
safer_splat_filter,53,93,4.65,0.19101795554161072,0.0926695466041565,-0.06962607800960541,0.058995191007852554,0.0039209965616464615,-0.0015924505423754454,0.02654782310128212,96
safer_splat_filter,53,94,4.7,0.19396771490573883,0.09286559373140335,-0.06970570236444473,0.061371639370918274,0.0021337023936212063,-0.0021577528677880764,0.0258728489279747,96
safer_splat_filter,53,95,4.75,0.19703629612922668,0.0929722785949707,-0.06981358677148819,0.06367677450180054,-0.000120881712064147,-0.002943591447547078,0.025332096964120865,96
safer_splat_filter,53,96,4.800000000000001,0.20022013783454895,0.0929662361741066,-0.06996076554059982,0.06616572290658951,-0.002350440714508295,-0.0035891560837626457,0.02495095133781433,96
safer_splat_filter,53,97,4.8500000000000005,0.20352841913700104,0.09284871071577072,-0.07014022022485733,0.06840277463197708,-0.003969293087720871,-0.004273005295544863,0.02475292980670929,96
safer_splat_filter,53,98,4.9,0.20694856345653534,0.09265024960041046,-0.07035387307405472,0.07067739218473434,-0.0055451709777116776,-0.004729096777737141,0.02478727698326111,96
safer_splat_filter,53,99,4.95,0.2104824334383011,0.09237299114465714,-0.07059032469987869,0.07300964742898941,-0.007188576739281416,-0.004904244560748339,0.02507227659225464,96
safer_splat_filter,53,100,5.0,0.21413291990756989,0.09201356023550034,-0.07083553820848465,0.07542987167835236,-0.008976535871624947,-0.004835668485611677,0.0256185419857502,96
safer_splat_filter,53,101,5.050000000000001,0.21790441870689392,0.09156472980976105,-0.07107732445001602,0.07794497162103653,-0.011316120624542236,-0.004157703369855881,0.02643388882279396,96
safer_splat_filter,53,102,5.1000000000000005,0.22180166840553284,0.09099892526865005,-0.07128521054983139,0.08046827465295792,-0.01396939717233181,-0.00310898176394403,0.027499433606863022,96
safer_splat_filter,53,103,5.15,0.22582508623600006,0.09030045568943024,-0.07144065946340561,0.08284017443656921,-0.016234276816248894,-0.002136101247742772,0.028810936957597733,96
safer_splat_filter,53,104,5.2,0.22996708750724792,0.08948874473571777,-0.07154746353626251,0.08506976068019867,-0.01812882348895073,-0.0012403118889778852,0.03017919510602951,96
safer_splat_filter,53,105,5.25,0.23422057926654816,0.08858230710029602,-0.0716094821691513,0.08716557174921036,-0.01967265084385872,-0.00042204256169497967,0.029770545661449432,96
safer_splat_filter,53,106,5.300000000000001,0.23857885599136353,0.08759867399930954,-0.0716305822134018,0.08913563936948776,-0.020886586979031563,0.00031901721376925707,0.029660161584615707,96
safer_splat_filter,53,107,5.3500000000000005,0.24303564429283142,0.08655434101819992,-0.07161463052034378,0.09098750352859497,-0.02179236337542534,0.0009838403202593327,0.029900699853897095,96
safer_splat_filter,53,108,5.4,0.2475850135087967,0.0854647234082222,-0.07156544178724289,0.09272825717926025,-0.022412337362766266,0.001573991496115923,0.030531655997037888,96
safer_splat_filter,53,109,5.45,0.2522214353084564,0.08434410393238068,-0.07148674130439758,0.09436456114053726,-0.022769222036004066,0.002091552596539259,0.03157774731516838,96
safer_splat_filter,53,110,5.5,0.2569396495819092,0.08320564031600952,-0.07138216495513916,0.0959026888012886,-0.022885851562023163,0.00253905076533556,0.03304848447442055,96
safer_splat_filter,53,111,5.550000000000001,0.2617347836494446,0.08206135034561157,-0.07125521451234818,0.09734852612018585,-0.022784963250160217,0.0029193954542279243,0.034939248114824295,96
safer_splat_filter,53,112,5.6000000000000005,0.26660221815109253,0.08092210441827774,-0.07110924273729324,0.09870761632919312,-0.022488998249173164,0.003235811833292246,0.03723364695906639,96
safer_splat_filter,53,113,5.65,0.2715376019477844,0.0797976553440094,-0.07094745337963104,0.09998515993356705,-0.02201993204653263,0.0034917802549898624,0.03990675508975983,96
safer_splat_filter,53,114,5.7,0.27653685212135315,0.07869666069746017,-0.07077286392450333,0.10118605196475983,-0.021399125456809998,0.0036909820046275854,0.04274905100464821,96
safer_splat_filter,53,115,5.75,0.2815961539745331,0.07762670516967773,-0.07058831304311752,0.10231488943099976,-0.020647186785936356,0.0038372441194951534,0.04518905654549599,96
safer_splat_filter,53,116,5.800000000000001,0.2867119014263153,0.07659434527158737,-0.07039645314216614,0.10337599366903305,-0.019783865660429,0.003934490494430065,0.0479886420071125,96
safer_splat_filter,53,117,5.8500000000000005,0.29188069701194763,0.07560515403747559,-0.07019972801208496,0.10437343269586563,-0.018827958032488823,0.003986699506640434,0.051118817180395126,96
safer_splat_filter,53,118,5.9,0.29709938168525696,0.07466375827789307,-0.07000039517879486,0.10531102865934372,-0.017797233536839485,0.0039978595450520515,0.054549071937799454,96
safer_splat_filter,53,119,5.95,0.30236494541168213,0.07377389818429947,-0.06980050355195999,0.10619236528873444,-0.01670837588608265,0.0039719343185424805,0.058249082416296005,96
safer_splat_filter,53,120,6.0,0.3076745569705963,0.0729384794831276,-0.06960190832614899,0.10702082514762878,-0.015576940961182117,0.003912828397005796,0.06218986585736275,96
safer_splat_filter,53,121,6.050000000000001,0.3130255937576294,0.07215963304042816,-0.06940626353025436,0.10779957473278046,-0.014417325146496296,0.0038243590388447046,0.06634460389614105,96
safer_splat_filter,53,122,6.1000000000000005,0.3184155821800232,0.07143876701593399,-0.06921504437923431,0.10853160172700882,-0.013242756016552448,0.0037102282512933016,0.07068891823291779,96
safer_splat_filter,53,123,6.15,0.3238421678543091,0.07077662646770477,-0.06902953237295151,0.10921970754861832,-0.012065283954143524,0.003574004163965583,0.0752008855342865,96
safer_splat_filter,53,124,6.2,0.32930314540863037,0.07017336040735245,-0.06885083019733429,0.10986652225255966,-0.01089579425752163,0.003419100074097514,0.0794144719839096,96
safer_splat_filter,53,125,6.25,0.3347964584827423,0.06962857395410538,-0.06867987662553787,0.11047453433275223,-0.009744021110236645,0.003248759312555194,0.08379404246807098,96
safer_splat_filter,53,126,6.300000000000001,0.3403201997280121,0.06914137303829193,-0.06851743906736374,0.11104606091976166,-0.008618578314781189,0.0030660436023026705,0.08832547068595886,96
safer_splat_filter,53,127,6.3500000000000005,0.3458724915981293,0.06871044635772705,-0.06836413592100143,0.11158329993486404,-0.007526986766606569,0.002873822581022978,0.09299260377883911,96
safer_splat_filter,53,128,6.4,0.35145166516304016,0.06833409518003464,-0.06822044402360916,0.11208830028772354,-0.006475720554590225,0.002674766816198826,0.09778107702732086,96
safer_splat_filter,53,129,6.45,0.3570560812950134,0.06801030784845352,-0.06808670610189438,0.11256299912929535,-0.005470247473567724,0.002471344545483589,0.10267800092697144,96
safer_splat_filter,53,130,6.5,0.3626842200756073,0.06773679703474045,-0.0679631382226944,0.11300922185182571,-0.004515083972364664,0.0022658188827335835,0.10767202079296112,96
safer_splat_filter,53,131,6.550000000000001,0.36833468079566956,0.06751104444265366,-0.06784984469413757,0.11342866718769073,-0.003613846143707633,0.0020602478180080652,0.11275303363800049,96
safer_splat_filter,53,132,6.6000000000000005,0.37400612235069275,0.06733035296201706,-0.0677468329668045,0.11382294446229935,-0.0027693063020706177,0.001856485614553094,0.11791203916072845,96
safer_splat_filter,53,133,6.65,0.3796972632408142,0.06719188392162323,-0.06765400618314743,0.11419356614351273,-0.0019834525883197784,0.0016561875818297267,0.12314110994338989,96
safer_splat_filter,53,134,6.7,0.3854069411754608,0.06709270924329758,-0.06757120043039322,0.11454195529222488,-0.001257546478882432,0.0014608129858970642,0.12843316793441772,96
safer_splat_filter,53,135,6.75,0.3911340534687042,0.06702983379364014,-0.06749816238880157,0.11484300345182419,-0.000592186872381717,0.0012716337805613875,0.13378198444843292,96
safer_splat_filter,53,136,6.800000000000001,0.3968762159347534,0.06700022518634796,-0.06743457913398743,0.11408066004514694,1.2631586287170649e-05,0.0010897390311583877,0.13918067514896393,96
safer_splat_filter,53,137,6.8500000000000005,0.40258026123046875,0.0670008584856987,-0.06738009303808212,0.11236706376075745,0.0005574591341428459,0.0009160439949482679,0.14457473158836365,96
safer_splat_filter,53,138,6.9,0.40819862484931946,0.06702873110771179,-0.06733429431915283,0.10981180518865585,0.0010433312272652984,0.0007513004820793867,0.1499147117137909,96
safer_splat_filter,53,139,6.95,0.4136892259120941,0.06708090007305145,-0.06729672849178314,0.10652121156454086,0.0014717120211571455,0.0005961055285297334,0.15515649318695068,96
safer_splat_filter,53,140,7.0,0.4190152883529663,0.06715448200702667,-0.06726692616939545,0.1025976911187172,0.0018444373272359371,0.0004509098071139306,0.1602611094713211,96
safer_splat_filter,53,141,7.050000000000001,0.4241451621055603,0.0672467052936554,-0.06724438071250916,0.0981392189860344,0.0021636635065078735,0.0003160308115184307,0.16519473493099213,96
safer_splat_filter,53,142,7.1000000000000005,0.42905211448669434,0.06735488772392273,-0.06722857803106308,0.09323888272047043,0.0024318131618201733,0.00019166056881658733,0.16992856562137604,96
safer_splat_filter,53,143,7.15,0.4337140619754791,0.06747648119926453,-0.06721899658441544,0.08798453211784363,0.0026515298523008823,7.787784124957398e-05,0.1744384467601776,96
safer_splat_filter,53,144,7.2,0.4381133019924164,0.06760905683040619,-0.06721509993076324,0.0824585035443306,0.0028256301302462816,-2.534101076889783e-05,0.1787048578262329,96
safer_splat_filter,53,145,7.25,0.4422362148761749,0.06775033473968506,-0.06721636652946472,0.0767374187707901,0.0029570639599114656,-0.00011811365402536467,0.18271243572235107,96
