scene,method,trial,checkpoint,gaussian_count,success,collision,collision_free,stop_reason,min_safety_h,min_safety_h_note,goal_distance_reduction_ratio,initial_goal_distance,final_goal_distance,closest_goal_distance,closest_goal_step,num_steps,runtime_mean,runtime_p95,intervention_rate,control_deviation_mean,control_deviation_max,active_constraints_mean,active_constraints_p95,qp_infeasible_count,seconds_total,error,success_definition
stonehenge,no_filter,13,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022497869213111699,official GSplatLoader.query_distance safety h value; not meters,0.9933943854579765,0.7842169948283072,0.005180235185139725,0.005180235185139725,263,263,1.961115336916746e-05,2.888999879360198e-05,0.0,0.0,0.0,0.0,0.0,0,4.410879723727703,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,14,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00023171832435764372,official GSplatLoader.query_distance safety h value; not meters,0.991677438467537,0.7840673094735207,0.006525448428686034,0.0021277844996033086,254,273,1.88092909234784e-05,2.075359225273132e-05,0.0,0.0,0.0,0.0,0.0,0,4.585704192519188,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,15,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022531926515512168,official GSplatLoader.query_distance safety h value; not meters,0.9916536976990271,0.7840023050097159,0.006543520242270688,0.0007872110290699281,266,285,1.9643325031849374e-05,2.7911737561225895e-05,0.0,0.0,0.0,0.0,0.0,0,4.86332549713552,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,16,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022685853764414787,official GSplatLoader.query_distance safety h value; not meters,0.9916382441283919,0.7841134052928949,0.006556564870714592,0.000599008280016751,277,296,1.8803132194522265e-05,2.4049077183008194e-05,0.0,0.0,0.0,0.0,0.0,0,4.827851055189967,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,17,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022499995247926563,official GSplatLoader.query_distance safety h value; not meters,0.9916766967709711,0.7842443635063541,0.0065275036431202025,0.0004907770478996191,287,306,1.8655760761569528e-05,2.2333115339279175e-05,0.0,0.0,0.0,0.0,0.0,0,4.960945265367627,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,18,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022533349692821503,official GSplatLoader.query_distance safety h value; not meters,0.9910692878183172,0.7842110507680883,0.0070035631841049275,0.00019546545379091346,296,314,1.887876279414839e-05,2.0297896116971957e-05,0.0,0.0,0.0,0.0,0.0,0,5.087755853310227,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,19,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002255635045003146,official GSplatLoader.query_distance safety h value; not meters,0.9912857675132491,0.7840603005550516,0.006832483742668423,0.00035864487306650573,304,322,1.8820155018605062e-05,2.764724195003508e-05,0.0,0.0,0.0,0.0,0.0,0,5.244607027620077,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,20,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022123784583527595,official GSplatLoader.query_distance safety h value; not meters,0.9916492834747711,0.7840040881651835,0.006546995894888026,0.0005500400113826198,310,329,1.913193601967716e-05,2.7174875140190043e-05,0.0,0.0,0.0,0.0,0.0,0,5.337592598050833,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,21,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00023618369596078992,official GSplatLoader.query_distance safety h value; not meters,0.9914262937498047,0.7841214724880547,0.006722827169583116,0.0006683662367454828,316,334,1.879129558801651e-05,2.057254314422604e-05,0.0,0.0,0.0,0.0,0.0,0,5.36808293685317,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,22,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022501284547615796,official GSplatLoader.query_distance safety h value; not meters,0.9913716640424125,0.7842473707473664,0.006766749788662973,0.000544263312119535,320,338,1.8759630620479584e-05,2.0710378885269154e-05,0.0,0.0,0.0,0.0,0.0,0,5.416897652670741,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,23,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.0002263226779177785,official GSplatLoader.query_distance safety h value; not meters,0.9914955797086757,0.7842047704123124,0.006669206962047762,0.0008200541591156116,323,341,1.852058660774287e-05,2.359040081501007e-05,0.0,0.0,0.0,0.0,0.0,0,5.439062476158142,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,no_filter,24,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,True,False,stopped_before_goal,-0.00022682728013023734,official GSplatLoader.query_distance safety h value; not meters,0.9910784265105536,0.7840535623400265,0.006994991476078875,0.00016686422467521527,324,342,1.881206244753118e-05,2.552475780248636e-05,0.0,0.0,0.0,0.0,0.0,0,5.622439544647932,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
