scene,method,rows,success_count,collision_count,collision_free_count,stopped_before_goal_count,solver_failed_count,min_safety_h_min,min_safety_h_mean,goal_distance_reduction_ratio_mean,final_goal_distance_mean,closest_goal_distance_mean,num_steps_mean,runtime_mean_mean,runtime_p95_mean,intervention_rate_mean,control_deviation_mean_mean,active_constraints_mean_mean,qp_infeasible_count_sum
stonehenge,safer_splat_filter,100,0,0,100,100,0,0.000317254540277645,0.0008604969101725146,0.324696751118169,0.5295235229671028,0.5291133673398228,149.88,0.062450912496799446,0.07140899420110508,0.9254504193236854,0.06909715477600109,505.58664953518127,0
