scene,method,trial,checkpoint,gaussian_count,success,collision,collision_free,stop_reason,min_safety_h,min_safety_h_note,goal_distance_reduction_ratio,initial_goal_distance,final_goal_distance,closest_goal_distance,closest_goal_step,num_steps,runtime_mean,runtime_p95,intervention_rate,control_deviation_mean,control_deviation_max,active_constraints_mean,active_constraints_p95,qp_infeasible_count,seconds_total,error,success_definition
stonehenge,safer_splat_filter,51,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0005515343509614468,official GSplatLoader.query_distance safety h value; not meters,0.07693634795447798,0.7841692506038881,0.7238381322842251,0.7238381322842251,68,68,0.06462071531945292,0.07344325939193368,0.9558823529411765,0.07001001009174303,0.08353821933269501,612.2352941176471,762.55,0,5.834370695985854,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,52,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0004387244989629835,official GSplatLoader.query_distance safety h value; not meters,0.0827548308985219,0.7842549963554434,0.7193541067507278,0.7193541067507278,89,89,0.06856705475431145,0.07882434353232382,0.9775280898876404,0.09120654176448335,0.11741553992033005,747.943820224719,996.8,0,7.989963240921497,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,53,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0009735712083056569,official GSplatLoader.query_distance safety h value; not meters,0.06244589487011718,0.7841615233883502,0.7351938553376504,0.7351938553376504,52,52,0.06705433012057956,0.07457108851522207,0.9615384615384616,0.08474655019429692,0.11506038904190063,663.4807692307693,804.35,0,4.589767298661172,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,54,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0004199497925583273,official GSplatLoader.query_distance safety h value; not meters,0.07459193391432864,0.7840202480124054,0.7255386614851685,0.7255386614851685,74,74,0.07038462860509753,0.07877924381755293,0.972972972972973,0.09400675237769958,0.11948780715465546,747.8918918918919,897.4,0,6.785012183710933,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,55,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.001107599469833076,official GSplatLoader.query_distance safety h value; not meters,0.052887943710403305,0.7840298407021102,0.7425641146197806,0.7425641146197806,42,42,0.07223591376982984,0.084075010381639,0.9523809523809523,0.08749250707403784,0.11611504852771759,631.3809523809524,688.65,0,3.919503360055387,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,56,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.00041314572445116937,official GSplatLoader.query_distance safety h value; not meters,0.061704922724421046,0.7841768097981084,0.7357892403472331,0.7357892403472331,58,58,0.06625104966926677,0.07421936788596213,0.9827586206896551,0.09723683461943905,0.11795689910650253,701.4310344827586,761.0,0,5.067586059682071,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,57,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0011167267803102732,official GSplatLoader.query_distance safety h value; not meters,0.04431243280200068,0.7842544831778232,0.7495022590923381,0.7495022590923381,37,37,0.062379621925788956,0.06896586455404757,0.972972972972973,0.09451513260381064,0.11811169236898422,660.1081081081081,731.1999999999999,0,3.073765483684838,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,58,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0010056465398520231,official GSplatLoader.query_distance safety h value; not meters,0.052603572217584924,0.784153659261763,0.7429043756171033,0.7429043756171033,38,38,0.06364428386778424,0.06974843028001487,0.9473684210526315,0.08873454612826642,0.11665991693735123,596.9736842105264,670.4999999999999,0,3.2306235497817397,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,59,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0012127002701163292,official GSplatLoader.query_distance safety h value; not meters,0.04218403365813221,0.784016090475563,0.7509431293264246,0.7509431293264246,32,32,0.06327986635733396,0.06766680353321135,0.96875,0.08830140423595734,0.11561644822359085,595.0,682.05,0,2.7057727184146643,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,60,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0013749789213761687,official GSplatLoader.query_distance safety h value; not meters,0.03647680977199388,0.784035237213468,0.7554361330110922,0.7554361330110922,29,29,0.06567706203023935,0.07200506515800953,0.9655172413793104,0.0915050135325769,0.11663931608200073,580.3448275862069,678.4,0,2.5137945152819157,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,61,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008809019345790148,official GSplatLoader.query_distance safety h value; not meters,0.04916770048911248,0.7841841705380959,0.7456276381127757,0.7456276381127757,38,38,0.06611459065032632,0.07458361447788775,0.9736842105263158,0.09605824221905909,0.11630883067846298,654.078947368421,700.5,0,3.3397052083164454,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,62,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008342628134414554,official GSplatLoader.query_distance safety h value; not meters,0.04465577446499066,0.7842534588879639,0.7492320133044742,0.7492320133044742,38,38,0.061328181800873655,0.06406528316438198,0.9736842105263158,0.0999711587123996,0.12266015261411667,655.0526315789474,733.1,0,3.1275299955159426,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,63,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0006261761300265789,official GSplatLoader.query_distance safety h value; not meters,0.9912562670425401,0.7841456898865509,0.006856360512111181,0.0006885849745118308,445,463,0.06115315153543107,0.07650829441845416,0.9352051835853131,0.05856652487904243,0.10819926857948303,548.2181425485961,1458.6,0,38.20392937026918,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,64,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0009129166137427092,official GSplatLoader.query_distance safety h value; not meters,0.9916962674943557,0.7840123817213238,0.006510229098926912,0.0014468286431981103,399,417,0.06198178523843237,0.07452562674880028,0.8896882494004796,0.046623362141336826,0.09680216014385223,568.8273381294964,1351.0,0,34.8600804079324,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,65,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0012182103237137198,official GSplatLoader.query_distance safety h value; not meters,0.9910949594452858,0.7840410053802599,0.006981916949470181,0.00090451482736554,368,386,0.06373118135807891,0.07596004661172628,0.8575129533678757,0.0372295145940704,0.08756926655769348,568.7746113989638,1242.0,0,33.0262766238302,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,66,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.000859344843775034,official GSplatLoader.query_distance safety h value; not meters,0.9915492857568888,0.7841913031907457,0.0066269766151979435,0.0013885636007488892,356,374,0.06130218446593393,0.07243449492380022,0.7780748663101604,0.03131560140711386,0.0759010910987854,540.8983957219251,1086.05,0,30.868357371538877,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,67,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0010472112335264683,official GSplatLoader.query_distance safety h value; not meters,0.8413987949245196,0.7842519276083273,0.12438330080144908,0.12438330080144908,314,314,0.060429907842853646,0.07113643558695912,0.8980891719745223,0.03988005709918815,0.08255834877490997,489.68152866242036,863.4499999999998,0,25.702445274218917,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,68,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.00036382596590556204,official GSplatLoader.query_distance safety h value; not meters,0.816646481082662,0.7841376473498588,0.14377439695715918,0.14377439695715918,364,364,0.05926408060406754,0.06677066460251808,0.9258241758241759,0.053648410739467516,0.11079227179288864,432.38461538461536,627.8499999999999,0,29.438785694539547,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,69,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.000707365688867867,official GSplatLoader.query_distance safety h value; not meters,0.3010461519168741,0.7840091366899985,0.5479862030218039,0.5479862030218039,178,178,0.05916814486171757,0.06427566176280379,0.9719101123595506,0.06808122202401234,0.10207432508468628,383.1741573033708,508.0,0,14.388874435797334,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,70,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0005132574588060379,official GSplatLoader.query_distance safety h value; not meters,0.28258274328543603,0.784047121968178,0.5624889353773594,0.5624889353773594,155,155,0.061079662293195724,0.07158212698996065,0.9870967741935484,0.06464918928752529,0.09239255636930466,407.10322580645163,600.5999999999999,0,12.841965025290847,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,71,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008123988518491387,official GSplatLoader.query_distance safety h value; not meters,0.2565198683585996,0.7841981790419902,0.5830357653870853,0.5830357653870853,141,141,0.06274498771902517,0.07152382656931877,0.9929078014184397,0.06953833849506977,0.09063423424959183,449.4609929078014,709.0,0,11.957113094627857,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,72,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0010742233134806156,official GSplatLoader.query_distance safety h value; not meters,0.041646393595289315,0.7842498955018885,0.7515887156767523,0.7515887156767523,40,40,0.06514116046018899,0.08451559552922844,0.975,0.0977198029259144,0.11872944980859756,473.9,556.35,0,3.473280616104603,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,73,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008038779487833381,official GSplatLoader.query_distance safety h value; not meters,0.030926755218376928,0.7841295640343927,0.7598789809480084,0.7598789809480084,44,44,0.06762915566055612,0.07719733864068985,0.9772727272727273,0.09677182713692839,0.11581608653068542,379.1136363636364,528.0,0,3.927776090800762,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,74,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.001067846780642867,official GSplatLoader.query_distance safety h value; not meters,0.02717958175567986,0.7840063684540145,0.762697403265645,0.762697403265645,27,27,0.07193761042974613,0.08986980989575385,0.9629629629629629,0.06097285959996965,0.07774320244789124,590.8148148148148,644.0,0,2.5155191272497177,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,75,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0005732325371354818,official GSplatLoader.query_distance safety h value; not meters,0.6133226487206246,0.7840535623400264,0.30317575474680003,0.30317575474680003,239,239,0.06484224757171825,0.07275869902223349,0.5983263598326359,0.020875222870647518,0.07546874135732651,689.0083682008368,908.3,0,20.64641356281936,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,76,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0005378153873607516,official GSplatLoader.query_distance safety h value; not meters,0.6198917275307926,0.7842047704123123,0.29808272054353546,0.29808272054353546,271,271,0.062162155512294204,0.06880858074873686,0.6236162361623616,0.0321410347021643,0.0962168499827385,627.3431734317343,936.0,0,22.607876991853118,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,77,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0006610844284296036,official GSplatLoader.query_distance safety h value; not meters,0.2391030502603956,0.7842473707473663,0.5967314322429756,0.5967314322429756,155,155,0.06389644588193585,0.08149074390530586,0.9612903225806452,0.061219223356184974,0.10991742461919785,473.8709677419355,863.1999999999999,0,13.163907017558813,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,78,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.000682455487549305,official GSplatLoader.query_distance safety h value; not meters,0.029621368364326064,0.784121472488055,0.7608947215091085,0.7608947215091085,35,35,0.06900303853409631,0.08840651437640189,1.0,0.09856404534408024,0.11821240186691284,402.4,584.4999999999999,0,3.1602843198925257,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,79,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0012086390051990747,official GSplatLoader.query_distance safety h value; not meters,0.005351697608922067,0.7840040881651834,0.7798083353611647,0.7798083353611647,9,9,0.07819309147695701,0.09382779151201248,1.0,0.07982897592915429,0.10340039432048798,504.3333333333333,613.8,0,0.8935151807963848,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,80,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0016908713150769472,official GSplatLoader.query_distance safety h value; not meters,0.00507164271428562,0.7840603005550516,0.780083826844181,0.780083826844181,8,8,0.06057645473629236,0.06124346954748035,1.0,0.08131506526842713,0.10637162625789642,528.375,558.6,0,0.6513405572623014,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,81,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0005856103962287307,official GSplatLoader.query_distance safety h value; not meters,0.026153098550470755,0.7842110507680882,0.7637015018729821,0.7637015018729821,31,31,0.06406679130609959,0.07783657405525446,1.0,0.10538982227444649,0.11579742282629013,352.51612903225805,472.5,0,2.626291397958994,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,82,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008714556461200118,official GSplatLoader.query_distance safety h value; not meters,0.012117684124391702,0.7842443635063541,0.7747411380330494,0.7747411380330494,18,18,0.058735531030429736,0.06964519554749131,1.0,0.11273039629062016,0.12419168651103973,403.8333333333333,439.45,0,1.4278247561305761,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,83,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0012733468320220709,official GSplatLoader.query_distance safety h value; not meters,0.004424190852345312,0.7841134052928951,0.7806443379379969,0.7806443379379969,8,8,0.05661637498997152,0.05742926998063922,1.0,0.09332000929862261,0.11337793618440628,561.25,566.3,0,0.6167074292898178,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,84,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.00102829874958843,official GSplatLoader.query_distance safety h value; not meters,0.21033739468162022,0.7840023050097159,0.6190973027495873,0.6190973027495873,93,93,0.05700601893727497,0.06142093986272812,1.0,0.07079869253380645,0.11669347435235977,515.3010752688172,788.9999999999999,0,7.204741334542632,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,85,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.001186887500807643,official GSplatLoader.query_distance safety h value; not meters,0.2148398647601295,0.7840673094735207,0.6156183947433909,0.6156183947433909,88,88,0.05614644388498908,0.06092841606587171,0.9545454545454546,0.06275039790028501,0.11551797389984131,420.27272727272725,598.8999999999997,0,6.734205223619938,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,86,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0009467257186770439,official GSplatLoader.query_distance safety h value; not meters,0.2160820316708487,0.7842169948283072,0.6147617933149991,0.6147617933149991,92,92,0.05823083578244499,0.07056053122505546,0.7717391304347826,0.06455592629915795,0.11593841761350632,438.44565217391306,612.7500000000002,0,7.238434560596943,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,87,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0005260518519207835,official GSplatLoader.query_distance safety h value; not meters,0.6414309545333534,0.7842408858824762,0.28120450586679685,0.28120450586679685,241,241,0.058133500500647854,0.06293293461203575,0.9004149377593361,0.058518447684109076,0.11480390280485153,437.2863070539419,775.0,0,18.997160764411092,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,88,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0009352162014693022,official GSplatLoader.query_distance safety h value; not meters,0.6423488642224556,0.7841053949339123,0.28043618506741375,0.28043618506741375,225,225,0.05914188938008414,0.06817685142159462,0.92,0.052887808778632,0.1161663606762886,371.14222222222224,585.0,0,17.944969560950994,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,89,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0010866710217669606,official GSplatLoader.query_distance safety h value; not meters,0.637979278427817,0.7840010261711613,0.28382461720781565,0.28382461720781565,226,226,0.05896058868188246,0.06696360046043992,0.9734513274336283,0.05587413711774383,0.11516549438238144,334.03982300884957,497.5,0,18.127706015482545,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,90,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0007532654562965035,official GSplatLoader.query_distance safety h value; not meters,0.6406200558437178,0.7840745608661205,0.2817806718984278,0.2817806718984278,250,250,0.058438030667603016,0.06532475659623742,0.988,0.06699494766876546,0.11405026912689209,338.52,560.6999999999998,0,19.871280713006854,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,91,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0007405485957860947,official GSplatLoader.query_distance safety h value; not meters,0.20077163241733165,0.7842225786662452,0.6267729313688939,0.6267729313688939,104,104,0.05852092275969111,0.07031550714746117,0.9903846153846154,0.08202611578879161,0.11732567846775055,571.2403846153846,741.8499999999999,0,8.380548920482397,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,92,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.00034690453321672976,official GSplatLoader.query_distance safety h value; not meters,0.33347504945266426,0.7842369518727405,0.5227134955643716,0.5227134955643716,194,194,0.056267944164574146,0.06299934051930904,0.9948453608247423,0.09021040431425437,0.1272549033164978,453.21649484536084,664.35,0,14.991282681003213,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,93,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0004037970502395183,official GSplatLoader.query_distance safety h value; not meters,0.3252193321555058,0.7840974736682284,0.5290938169370278,0.5290938169370278,184,184,0.05723162419567614,0.06184303797781467,0.9891304347826086,0.08371522744499789,0.1212044283747673,433.5380434782609,612.55,0,14.398042691871524,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,94,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0007135062478482723,official GSplatLoader.query_distance safety h value; not meters,0.3115360025274942,0.7840002568014284,0.5397559508169825,0.5397559508169825,175,175,0.05748500478054796,0.06527901981025933,1.0,0.080065470702414,0.11695816367864609,449.9428571428571,626.2999999999996,0,13.742501851171255,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,95,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0012417573016136885,official GSplatLoader.query_distance safety h value; not meters,0.0023282493909023393,0.7840820255277389,0.7822564870293864,0.7822564870293864,6,6,0.05796149279922247,0.058614352717995644,1.0,0.08983856687943141,0.10998176038265228,621.6666666666666,636.25,0,0.47480826638638973,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,96,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0004432195273693651,official GSplatLoader.query_distance safety h value; not meters,0.8179950006067098,0.7842277798056817,0.14273337658773447,0.14273337658773447,359,359,0.059521757372367014,0.06583961397409438,0.8941504178272981,0.0359182040892284,0.1213812604546547,329.2033426183844,518.1999999999999,0,28.943645710125566,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,97,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0007807344663888216,official GSplatLoader.query_distance safety h value; not meters,0.8258046246640066,0.7842325773112758,0.13660968815545116,0.13660968815545116,319,319,0.05820159111347131,0.06524288896471261,0.6927899686520376,0.022083421553750582,0.10042846202850342,303.5423197492163,491.19999999999993,0,25.232475981116295,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,98,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0011086020385846496,official GSplatLoader.query_distance safety h value; not meters,0.8147860517591704,0.7840896733951637,0.14522434418438085,0.14522434418438085,306,306,0.05824453151766576,0.06550101470202208,0.7679738562091504,0.018253718437038234,0.07439524680376053,303.2712418300654,503.0,0,24.219276160001755,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
stonehenge,safer_splat_filter,99,outputs/stonehenge/splatfacto/2024-09-11_100724/config.yml,116446,False,False,True,stopped_before_goal,0.0008511263877153397,official GSplatLoader.query_distance safety h value; not meters,0.8150653908716482,0.784,0.14498873355662784,0.14498873355662784,325,325,0.05925338086027365,0.06857672706246376,0.9046153846153846,0.02506676092467719,0.07492418587207794,316.7938461538462,485.0,0,26.118719009682536,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
