scene,method,rows,success_count,collision_count,collision_free_count,stopped_before_goal_count,solver_failed_count,min_safety_h_min,min_safety_h_mean,goal_distance_reduction_ratio_mean,final_goal_distance_mean,closest_goal_distance_mean,num_steps_mean,runtime_mean_mean,runtime_p95_mean,intervention_rate_mean,control_deviation_mean_mean,active_constraints_mean_mean,qp_infeasible_count_sum
stonehenge,risk_aware_topk_v0,20,0,0,20,20,0,0.00033367154537700117,0.0007645155739737675,0.5711912208769162,0.33623758562796713,0.3353267384709463,247.65,0.06016848410680954,0.069046281715855,0.9072577612196993,0.059316710254280224,156.81418088630886,0
