scene,trial,step,candidate_budget,candidate_count_total,candidate_count_forced_near,candidate_count_forced_heading,candidate_count_risk_ranked,candidate_count_final,fallback_used,v1_insertion_level,near_distance_threshold,heading_distance_threshold,heading_cos_threshold,risk_score_name,fallback_reason,min_safety_h_step,runtime_step,control_deviation,active_constraints_count
flight,0,79,2000,281756,2943,22133,0,22929,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0010646659648045897,0.06313172169029713,0.07733877003192902,174
flight,0,80,2000,281756,3051,22122,0,22992,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0010216537630185485,0.06355665251612663,0.07886701077222824,176
flight,0,81,2000,281756,3165,22153,0,23095,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0009806674206629395,0.06392083130776882,0.08050762861967087,172
flight,0,82,2000,281756,3287,22182,0,23210,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0009415330132469535,0.06439519859850407,0.08215153962373734,172
flight,0,83,2000,281756,3413,22227,0,23337,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.000904098735190928,0.06357759237289429,0.08375421911478043,168
flight,0,84,2000,281756,3520,22298,0,23482,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0008682265179231763,0.06489771790802479,0.08528848737478256,179
flight,0,85,2000,281756,3639,22376,0,23639,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0008337978506460786,0.06476540863513947,0.08673864603042603,179
flight,0,86,2000,281756,3725,22482,0,23798,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0008007088908925653,0.0650231521576643,0.08811284601688385,179
flight,0,87,2000,281756,3808,22588,0,23945,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0007688846671953797,0.06521549634635448,0.08962272107601166,188
flight,0,88,2000,281756,3897,22664,0,24081,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0007382523035630584,0.06571668200194836,0.09099594503641129,189
flight,0,89,2000,281756,3976,22744,0,24217,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0007088321726769209,0.0650266595184803,0.09211021661758423,190
flight,0,90,2000,281756,4061,22831,0,24366,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.000680444878526032,0.06476393155753613,0.09306903928518295,193
flight,0,91,2000,281756,4127,22885,0,24472,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0006530281389132142,0.06164799816906452,0.09385538846254349,188
flight,0,92,2000,281756,4199,22932,0,24559,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0006265513366088271,0.062322767451405525,0.0945810079574585,184
flight,0,93,2000,281756,4276,22996,0,24657,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.0006012364756315947,0.06271491199731827,0.09521712362766266,184
flight,1,1,2000,281756,0,16588,0,16590,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.02279922366142273,0.06233343854546547,7.450580596923828e-09,90
flight,1,2,2000,281756,0,16588,0,16590,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.02272982709109783,0.061342790722846985,1.053671194739536e-08,90
flight,1,3,2000,281756,0,16674,0,16676,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.022599011659622192,0.06017717532813549,1.666000493116826e-08,91
flight,1,4,2000,281756,0,16829,0,16831,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.02241472713649273,0.058572474867105484,1.666000493116826e-08,92
flight,1,5,2000,281756,0,17069,0,17071,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.022184791043400764,0.060847075656056404,1.666000493116826e-08,98
flight,1,6,2000,281756,0,17344,0,17346,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.02191668003797531,0.05906112492084503,0.0,97
flight,1,7,2000,281756,0,17706,0,17709,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.021591823548078537,0.05866336449980736,0.0,97
flight,1,8,2000,281756,0,18093,0,18096,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.021230245009064674,0.060640599578619,0.0,87
flight,1,9,2000,281756,0,18622,0,18625,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.020844534039497375,0.06121852807700634,0.0,93
flight,1,10,2000,281756,0,19160,0,19163,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.02044028416275978,0.0625253263860941,0.0,97
flight,1,11,2000,281756,0,19654,0,19657,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.020022792741656303,0.06460684165358543,0.0,91
flight,1,12,2000,281756,0,20127,0,20130,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.019597118720412254,0.06399626284837723,3.725290298461914e-09,96
flight,1,13,2000,281756,0,20771,0,20774,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.019168168306350708,0.06443053856492043,2.63417798684884e-09,108
flight,1,14,2000,281756,0,21361,0,21364,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.018731776624917984,0.06510739773511887,5.587935447692871e-09,102
flight,1,15,2000,281756,0,23059,0,23062,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.018277376890182495,0.06446331180632114,5.587935447692871e-09,108
flight,1,16,2000,281756,0,25954,0,25956,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.017806755378842354,0.06616413220763206,7.1080110686239095e-09,138
flight,1,17,2000,281756,0,21825,0,21830,False,partial_pre_cbf,0.08,0.25,0.5,risk_v2_hybrid,,0.017187772318720818,0.0638697687536478,3.42063017910732e-08,139
