scene,method,rows,success_count,collision_count,collision_free_count,stopped_before_goal_count,solver_failed_count,min_safety_h_min,min_safety_h_mean,goal_distance_reduction_ratio_mean,final_goal_distance_mean,closest_goal_distance_mean,num_steps_mean,runtime_mean_mean,runtime_p95_mean,intervention_rate_mean,control_deviation_mean_mean,active_constraints_mean_mean,qp_infeasible_count_sum
flight,no_filter,20,0,20,0,20,0,-0.0009112062980420887,-0.0008959375962149351,0.9883772841979942,0.0064057572573775635,0.0007944881289181254,223.0,2.4078012426786226e-05,3.914110828191041e-05,0.0,0.0,0.0,0
flight,risk_aware_v1_pre_cbf,20,0,0,20,20,0,0.0003255566116422415,0.0008068048569839448,0.2115071512714543,0.43471728721047975,0.43471728721047975,87.8,0.06539617363717053,0.07576430325396358,0.9055177228098202,0.08503613082708403,217.8666192331767,0
flight,safer_splat_filter,20,0,0,20,20,0,0.0003255571937188506,0.0008109039161354303,0.21136406099493307,0.4347962065941887,0.4347962065941887,87.95,0.12016006521805353,0.13341897851787504,0.9152241247504416,0.08527259647929038,242.0554452233701,0
