scene,method,trial,checkpoint,gaussian_count,success,collision,collision_free,stop_reason,min_safety_h,min_safety_h_note,goal_distance_reduction_ratio,initial_goal_distance,final_goal_distance,closest_goal_distance,closest_goal_step,num_steps,runtime_mean,runtime_p95,intervention_rate,control_deviation_mean,control_deviation_max,active_constraints_mean,active_constraints_p95,qp_infeasible_count,seconds_total,error,success_definition
flight,no_filter,11,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,True,False,stopped_before_goal,-0.0009040095028467476,official GSplatLoader.query_distance safety h value; not meters,0.9880193528002804,0.5504314063721274,0.006594524487389916,0.0014890234941013214,178,197,2.4602951737224752e-05,3.7263333797454824e-05,0.0,0.0,0.0,0.0,0.0,0,3.5607777163386345,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,no_filter,12,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,True,False,stopped_before_goal,-0.0009000360732898116,official GSplatLoader.query_distance safety h value; not meters,0.9946642870007842,0.5573370750545091,0.0029737906763132056,0.001989048214227805,197,205,2.4163804766608448e-05,3.9590150117874144e-05,0.0,0.0,0.0,0.0,0.0,0,3.6614138204604387,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,no_filter,13,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,True,False,stopped_before_goal,-0.000899905280675739,official GSplatLoader.query_distance safety h value; not meters,0.9955760638087945,0.5561255426533522,0.002460263914997982,0.0023095059893121044,202,205,2.4372366506878923e-05,4.032924771308898e-05,0.0,0.0,0.0,0.0,0.0,0,3.758053530007601,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,no_filter,14,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,True,False,stopped_before_goal,-0.000894195050932467,official GSplatLoader.query_distance safety h value; not meters,0.9869986543383141,0.548474838312239,0.007130910959634741,0.0007100785138792388,180,198,2.3622282150417866e-05,3.900090232491493e-05,0.0,0.0,0.0,0.0,0.0,0,3.738955045118928,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,no_filter,15,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,True,False,stopped_before_goal,-0.0009000727441161871,official GSplatLoader.query_distance safety h value; not meters,0.9878143794534446,0.5451193570033158,0.006642617637024644,0.0015303317858798556,189,207,2.3992138280384783e-05,3.9458833634853355e-05,0.0,0.0,0.0,0.0,0.0,0,3.729136697947979,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,no_filter,16,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,True,False,stopped_before_goal,-0.0009097629226744175,official GSplatLoader.query_distance safety h value; not meters,0.9873055629606529,0.5508420508282867,0.006992629732864558,0.0006117117224917241,196,214,2.456739301157889e-05,3.92494723200798e-05,0.0,0.0,0.0,0.0,0.0,0,3.822963632643223,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,no_filter,17,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,True,False,stopped_before_goal,-0.0009063759353011847,official GSplatLoader.query_distance safety h value; not meters,0.9875369790047359,0.5575132114071476,0.006948298858904379,2.3366759883127497e-05,203,221,2.4193906271619494e-05,3.9637088775634766e-05,0.0,0.0,0.0,0.0,0.0,0,3.9619251750409603,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,no_filter,18,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,True,False,stopped_before_goal,-0.000900066108442843,official GSplatLoader.query_distance safety h value; not meters,0.9873613550632334,0.5558237106173198,0.007024858525928411,0.00029002895308185737,209,227,2.3375302224957472e-05,3.97801399230957e-05,0.0,0.0,0.0,0.0,0.0,0,4.17283490486443,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,no_filter,19,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,True,False,stopped_before_goal,-0.0009000026620924473,official GSplatLoader.query_distance safety h value; not meters,0.9878575110351633,0.5481140179134305,0.0066554684139861495,0.0008593670641149873,215,233,2.3276125412642187e-05,3.530643880367276e-05,0.0,0.0,0.0,0.0,0.0,0,4.269993728026748,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,safer_splat_filter,0,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0006012368248775601,official GSplatLoader.query_distance safety h value; not meters,0.2570814867596179,0.545,0.4048905897160083,0.4048905897160083,93,93,0.11841276097762328,0.1288258071988821,0.7204301075268817,0.043207878716945425,0.09521715342998505,197.49462365591398,222.0,0,12.822020463645458,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,safer_splat_filter,1,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0012490706285461783,official GSplatLoader.query_distance safety h value; not meters,0.27126982233866404,0.5496245748669145,0.4005280140898029,0.4005280140898029,88,88,0.1168133127503097,0.12437754245474932,0.75,0.03520794990429518,0.07789738476276398,172.14772727272728,211.0,0,11.990298820659518,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,safer_splat_filter,2,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0007776990532875061,official GSplatLoader.query_distance safety h value; not meters,0.2910223780290951,0.5569160362085966,0.3948410069886332,0.3948410069886332,99,99,0.11709457507940253,0.12996856756508351,0.7777777777777778,0.04307673417453972,0.09201717376708984,172.53535353535352,220.1,0,13.522004617378116,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,safer_splat_filter,3,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0013759367866441607,official GSplatLoader.query_distance safety h value; not meters,0.26617736623972804,0.5566727784633879,0.4084990844346517,0.4084990844346517,89,89,0.12258483998979745,0.13464194275438784,0.7865168539325843,0.04450102485337977,0.07990839332342148,190.6067415730337,247.2,0,12.637583872303367,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,safer_splat_filter,4,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.001369744655676186,official GSplatLoader.query_distance safety h value; not meters,0.25916264928561983,0.5492316626019831,0.40689132985050747,0.40689132985050747,88,88,0.12058945978060365,0.12802441464737058,0.8409090909090909,0.05196427229991221,0.09558131545782089,196.92045454545453,265.59999999999997,0,12.340194128453732,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,safer_splat_filter,5,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0011001419043168426,official GSplatLoader.query_distance safety h value; not meters,0.269801344335958,0.545013298855544,0.39796797814334295,0.39796797814334295,95,95,0.12021975242777874,0.12877271901816129,0.8421052631578947,0.059819330546246746,0.12269622087478638,213.8421052631579,277.0,0,13.29548135958612,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,safer_splat_filter,6,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0007961421506479383,official GSplatLoader.query_distance safety h value; not meters,0.28894299568203985,0.5500250318524896,0.3910991514489219,0.3910991514489219,110,110,0.1236935577947985,0.13601097958162428,0.9,0.06773333010438194,0.11953272670507431,223.3,275.0,0,15.766896380111575,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,safer_splat_filter,7,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0005112328799441457,official GSplatLoader.query_distance safety h value; not meters,0.31506034402676125,0.5571377572695031,0.38160574379387524,0.38160574379387524,131,131,0.12108196505835948,0.1296915765851736,0.9236641221374046,0.07920963754219082,0.11999354511499405,234.25954198473283,286.5,0,18.43511140719056,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,safer_splat_filter,8,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0009239447535946965,official GSplatLoader.query_distance safety h value; not meters,0.3124065604112429,0.5564089359793438,0.3825831341079576,0.3825831341079576,119,119,0.12213500567218837,0.1332102932035923,0.9327731092436975,0.0783883630714853,0.11829362064599991,239.7983193277311,271.1,0,16.891020139679313,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,safer_splat_filter,9,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0005074029322713614,official GSplatLoader.query_distance safety h value; not meters,0.30630564526714776,0.5488478950550748,0.3807326864067143,0.3807326864067143,128,128,0.12671043058799114,0.13525463016703723,0.953125,0.08459564226106533,0.11735021322965622,233.5859375,260.65,0,18.706844562664628,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,safer_splat_filter,10,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0007119100773707032,official GSplatLoader.query_distance safety h value; not meters,0.20719725950624357,0.5450531399300607,0.432119623051279,0.432119623051279,83,83,0.12143440944064095,0.13066585697233676,0.927710843373494,0.08274547025082879,0.11912406235933304,242.6987951807229,294.0,0,11.663534061983228,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,safer_splat_filter,11,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.000669551664032042,official GSplatLoader.query_distance safety h value; not meters,0.21599415662516303,0.5504314063721274,0.43154143897277736,0.43154143897277736,91,91,0.12066826955057107,0.1378123676404357,0.967032967032967,0.09136844299555559,0.12337613850831985,233.8901098901099,325.0,0,12.699705127626657,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,safer_splat_filter,12,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.00034141039941459894,official GSplatLoader.query_distance safety h value; not meters,0.35840577549122904,0.5573370750545091,0.3575842484595845,0.3575842484595845,167,167,0.12033839166878227,0.14734599571675058,0.9880239520958084,0.10181774546975873,0.12047290802001953,192.11976047904193,330.7,0,23.293138179928064,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,safer_splat_filter,13,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0003255571937188506,official GSplatLoader.query_distance safety h value; not meters,0.35592141116663567,0.5561255426533522,0.3581885547263601,0.3581885547263601,179,179,0.11991746203359945,0.13999768514186145,0.994413407821229,0.1078133645780739,0.13364256918430328,192.03351955307264,338.0,0,24.844236554577947,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,safer_splat_filter,14,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.00034176651388406754,official GSplatLoader.query_distance safety h value; not meters,0.09549308736293693,0.548474838312239,0.49609928266091563,0.49609928266091563,70,70,0.1261985608775701,0.16057488899677988,1.0,0.12219446416545127,0.141562357544899,311.4428571428571,367.0,0,10.158376149833202,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,safer_splat_filter,15,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.00122303597163409,official GSplatLoader.query_distance safety h value; not meters,0.040767435311799,0.5451193570033158,0.5228962388794737,0.5228962388794737,27,27,0.11901510189528819,0.13119853474199772,1.0,0.10035224179564803,0.12295866012573242,360.2962962962963,376.5,0,3.720113294199109,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,safer_splat_filter,16,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0009070709347724915,official GSplatLoader.query_distance safety h value; not meters,0.04407849024776554,0.5508420508282867,0.5265617648627929,0.5265617648627929,37,37,0.124602848059825,0.14188718907535075,1.0,0.12859148421400302,0.14862540364265442,364.27027027027026,377.0,0,5.31297030672431,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,safer_splat_filter,17,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0006833110237494111,official GSplatLoader.query_distance safety h value; not meters,0.0389069044736311,0.5575132114071476,0.5358220981481424,0.5358220981481424,33,33,0.11434154246341098,0.13069716468453405,1.0,0.12830587284583034,0.15192298591136932,309.8181818181818,314.8,0,4.39301741681993,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,safer_splat_filter,18,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.000925130327232182,official GSplatLoader.query_distance safety h value; not meters,0.02866305620920122,0.5558237106173198,0.5398921043574888,0.5398921043574888,23,23,0.11108223891452602,0.11533753536641597,1.0,0.12705683691994005,0.1500350534915924,280.82608695652175,284.9,0,2.988466840237379,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,safer_splat_filter,19,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0008767816470935941,official GSplatLoader.query_distance safety h value; not meters,0.004623051128181675,0.5481140179134305,0.5455800587845436,0.5455800587845436,9,9,0.1162668193380038,0.12408387884497642,1.0,0.1275018428762754,0.14315803349018097,279.22222222222223,282.6,0,1.2177709415555,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,risk_aware_v1_pre_cbf,0,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0006012364756315947,official GSplatLoader.query_distance safety h value; not meters,0.2570814872028958,0.545,0.4048905894744218,0.4048905894744218,93,93,0.06507958567911579,0.06998205296695231,0.7204301075268817,0.04320787343821571,0.09521712362766266,211.6236559139785,266.79999999999995,0,7.806479761376977,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,risk_aware_v1_pre_cbf,1,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0011846680426970124,official GSplatLoader.query_distance safety h value; not meters,0.273394289067064,0.5496245748669145,0.39936035496738714,0.39936035496738714,86,86,0.058869240025794786,0.06432196963578463,0.5581395348837209,0.03134355565884668,0.07881366461515427,130.22093023255815,175.25,0,6.672889655455947,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,risk_aware_v1_pre_cbf,2,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0007649329490959644,official GSplatLoader.query_distance safety h value; not meters,0.2917375775508811,0.5569160362085966,0.39444270090586186,0.39444270090586186,98,98,0.06042817497283828,0.06488049915060401,0.7755102040816326,0.04241161789235137,0.09273837506771088,125.6734693877551,182.0,0,7.738482309505343,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,risk_aware_v1_pre_cbf,3,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0013708131154999137,official GSplatLoader.query_distance safety h value; not meters,0.2662122109141818,0.5566727784633879,0.4084796873529089,0.4084796873529089,89,89,0.06154559923105695,0.06468511484563351,0.7865168539325843,0.04431578895263892,0.07999049127101898,132.0,205.0,0,7.133944019675255,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,risk_aware_v1_pre_cbf,4,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0013700685231015086,official GSplatLoader.query_distance safety h value; not meters,0.2591495982480258,0.5492316626019831,0.4068984978935839,0.4068984978935839,88,88,0.06142981777983633,0.06379440678283572,0.8409090909090909,0.05194978483390758,0.09556826949119568,137.47727272727272,171.64999999999998,0,7.033300688490272,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,risk_aware_v1_pre_cbf,5,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0011001540115103126,official GSplatLoader.query_distance safety h value; not meters,0.26980109803999275,0.545013298855544,0.39796811237791946,0.39796811237791946,95,95,0.06080105959584838,0.06623908933252096,0.8421052631578947,0.05981933013969545,0.1226964220404625,147.13684210526316,205.89999999999998,0,7.527007544413209,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,risk_aware_v1_pre_cbf,6,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0007961430819705129,official GSplatLoader.query_distance safety h value; not meters,0.28894299265142115,0.5500250318524896,0.39109915311583804,0.39109915311583804,110,110,0.06279345305467193,0.06693295249715447,0.9,0.06773333374626328,0.11953268945217133,169.44545454545454,224.55,0,8.96416076272726,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,risk_aware_v1_pre_cbf,7,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0005112296203151345,official GSplatLoader.query_distance safety h value; not meters,0.31506042187905176,0.5571377572695031,0.3816057004194247,0.3816057004194247,131,131,0.06345804266005982,0.06775874830782413,0.9236641221374046,0.07920967700855064,0.11999363452196121,184.35114503816794,223.0,0,10.791431112214923,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,risk_aware_v1_pre_cbf,8,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.000923932995647192,official GSplatLoader.query_distance safety h value; not meters,0.3124068123214065,0.5564089359793438,0.38258299394289147,0.38258299394289147,119,119,0.0644874847141885,0.06989045459777117,0.9327731092436975,0.07838830790976703,0.11829390376806259,196.27731092436974,220.0,0,9.939612612128258,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,risk_aware_v1_pre_cbf,9,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0005074009532108903,official GSplatLoader.query_distance safety h value; not meters,0.3063056594179,0.5488478950550748,0.38073267864010374,0.38073267864010374,128,128,0.0646380204561865,0.06811731113120914,0.953125,0.08459566575946673,0.11735019087791443,204.0078125,266.0,0,10.705969857051969,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,risk_aware_v1_pre_cbf,10,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.000711904838681221,official GSplatLoader.query_distance safety h value; not meters,0.2071974312692638,0.5450531399300607,0.4321195294313055,0.4321195294313055,83,83,0.06634004629520049,0.07007782198488711,0.927710843373494,0.08274532216763023,0.1191244125366211,222.40963855421685,323.49999999999994,0,7.1083311550319195,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,risk_aware_v1_pre_cbf,11,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0006695532938465476,official GSplatLoader.query_distance safety h value; not meters,0.21599414112046683,0.5504314063721274,0.4315414475070491,0.4315414475070491,91,91,0.0666602293827704,0.06958140898495913,0.967032967032967,0.09136841946686769,0.12337593734264374,210.6813186813187,285.5,0,7.798901563510299,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,risk_aware_v1_pre_cbf,12,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.00034141039941459894,official GSplatLoader.query_distance safety h value; not meters,0.3584055916409866,0.5573370750545091,0.3575843509261408,0.3575843509261408,167,167,0.06680581519034451,0.06746054794639349,0.9880239520958084,0.10181776286315646,0.12047287821769714,174.874251497006,288.7,0,14.33522916212678,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,risk_aware_v1_pre_cbf,13,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0003255566116422415,official GSplatLoader.query_distance safety h value; not meters,0.35592171033269265,0.5561255426533522,0.3581883883524743,0.3581883883524743,179,179,0.06556641032617519,0.06833146791905165,0.994413407821229,0.10781333440811007,0.13364258408546448,182.0223463687151,307.1,0,15.139108700677752,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,risk_aware_v1_pre_cbf,14,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0003417645348235965,official GSplatLoader.query_distance safety h value; not meters,0.09549293799541886,0.548474838312239,0.49609936458524095,0.49609936458524095,70,70,0.06523414179682732,0.06803679056465625,1.0,0.12219454294203648,0.1415623277425766,283.1857142857143,310.0,0,5.898074451833963,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,risk_aware_v1_pre_cbf,15,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0012230382999405265,official GSplatLoader.query_distance safety h value; not meters,0.040767438993842366,0.5451193570033158,0.5228962368723206,0.5228962368723206,27,27,0.06581855758472725,0.06684031505137682,1.0,0.10035224003648316,0.12295863777399063,372.1111111111111,389.7,0,2.291506163775921,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,risk_aware_v1_pre_cbf,16,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0009070654632523656,official GSplatLoader.query_distance safety h value; not meters,0.04407861367306187,0.5508420508282867,0.5265616968749496,0.5265616968749496,37,37,0.06532257684581988,0.06742793954908848,1.0,0.1285915076229218,0.14862535893917084,365.5135135135135,383.4,0,3.129027249291539,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,risk_aware_v1_pre_cbf,17,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0006833110237494111,official GSplatLoader.query_distance safety h value; not meters,0.03890690334676211,0.5575132114071476,0.5358220987763868,0.5358220987763868,33,33,0.06415894119576974,0.06573219560086727,1.0,0.1283058746520317,0.15192300081253052,336.4848484848485,343.8,0,2.7413950599730015,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,risk_aware_v1_pre_cbf,18,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0009251312585547566,official GSplatLoader.query_distance safety h value; not meters,0.028663058635590807,0.5558237106173198,0.5398921030088439,0.5398921030088439,23,23,0.06363690822668698,0.06535302083939314,1.0,0.1270568341664646,0.1500350534915924,298.39130434782606,302.0,0,1.9042962323874235,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
flight,risk_aware_v1_pre_cbf,19,outputs/flight/splatfacto/2024-09-12_172434/config.yml,281756,False,False,True,stopped_before_goal,0.0008767816470935941,official GSplatLoader.query_distance safety h value; not meters,0.004623051128181675,0.5481140179134305,0.5455800587845436,0.5455800587845436,9,9,0.09484936772949165,0.23984195739030828,1.0,0.1275018428762754,0.14315803349018097,273.44444444444446,277.0,0,1.0253743473440409,,strict stopped-motion goal condition from run.py; stopped_before_goal remains success=False
